,time,thscode,netAssetValue
0,2017-04-28,001632.OF,1.1358
1,2017-05-31,001632.OF,1.1334
2,2017-06-30,001632.OF,1.2203
3,2017-07-31,001632.OF,1.2442
4,2017-08-31,001632.OF,1.2715
5,2017-09-29,001632.OF,1.3464
6,2017-10-31,001632.OF,1.4345
7,2017-11-30,001632.OF,1.3578
8,2017-12-29,001632.OF,1.4755
9,2018-01-31,001632.OF,1.5338
10,2018-02-28,001632.OF,1.4292
11,2018-03-30,001632.OF,1.3786
12,2018-04-27,001632.OF,1.3746
13,2018-05-31,001632.OF,1.6128
14,2018-06-29,001632.OF,1.4255
15,2018-07-31,001632.OF,1.4111
16,2018-08-31,001632.OF,1.2609
17,2018-09-28,001632.OF,1.3519
18,2018-10-31,001632.OF,1.0899
19,2018-11-30,001632.OF,1.1449
20,2018-12-28,001632.OF,1.1394
21,2019-01-31,001632.OF,1.212
22,2019-02-28,001632.OF,1.3643
23,2019-03-29,001632.OF,1.585
24,2019-04-30,001632.OF,1.6405
25,2019-05-31,001632.OF,1.6009
26,2019-06-28,001632.OF,1.743
27,2019-07-31,001632.OF,1.7105
28,2019-08-30,001632.OF,1.8132
29,2019-09-30,001632.OF,1.7586
30,2019-10-31,001632.OF,1.7844
31,2019-11-29,001632.OF,1.7621
32,2019-12-31,001632.OF,1.834
33,2020-01-23,001632.OF,1.7706
34,2020-02-28,001632.OF,1.7397
35,2020-03-31,001632.OF,1.8378
36,2020-04-30,001632.OF,1.9441
37,2020-05-29,001632.OF,2.1408
38,2020-06-30,001632.OF,2.3266
39,2020-07-31,001632.OF,2.7486
40,2020-08-31,001632.OF,3.1162
41,2020-09-30,001632.OF,2.8205
42,2020-10-30,001632.OF,2.9417
43,2020-11-30,001632.OF,2.9922
44,2020-12-31,001632.OF,3.5236
45,2021-01-29,001632.OF,3.5403
46,2021-02-26,001632.OF,3.2939
47,2021-03-31,001632.OF,3.1756
48,2021-04-30,001632.OF,3.4186
49,2021-05-31,001632.OF,3.6783
50,2021-06-30,001632.OF,3.483
51,2021-07-30,001632.OF,2.8926
52,2021-08-31,001632.OF,2.8159
53,2021-09-30,001632.OF,3.102
54,2021-10-29,001632.OF,3.1975
55,2021-11-30,001632.OF,3.1817
56,2021-12-31,001632.OF,3.2756
57,2022-01-28,001632.OF,2.9136
58,2022-02-28,001632.OF,2.9384
59,2022-03-01,001632.OF,2.9951
