,time,thscode,netAssetValue
0,2017-04-28,165312.OF,1.4344
1,2017-05-31,165312.OF,1.4919
2,2017-06-30,165312.OF,1.6416
3,2017-07-31,165312.OF,1.6435
4,2017-08-31,165312.OF,1.7104
5,2017-09-29,165312.OF,1.7569
6,2017-10-31,165312.OF,1.8788
7,2017-11-30,165312.OF,0.9316
8,2017-12-29,165312.OF,0.9534
9,2018-01-31,165312.OF,1.0007
10,2018-02-28,165312.OF,0.9661
11,2018-03-30,165312.OF,0.9457
12,2018-04-27,165312.OF,0.898
13,2018-05-31,165312.OF,0.9355
14,2018-06-29,165312.OF,0.8916
15,2018-07-31,165312.OF,0.8758
16,2018-08-31,165312.OF,0.8255
17,2018-09-28,165312.OF,0.8419
18,2018-10-31,165312.OF,0.7571
19,2018-11-30,165312.OF,0.7665
20,2018-12-28,165312.OF,0.7334
21,2019-01-31,165312.OF,0.755
22,2019-02-28,165312.OF,0.841
23,2019-03-29,165312.OF,0.8753
24,2019-04-30,165312.OF,0.8948
25,2019-05-31,165312.OF,0.8239
26,2019-06-28,165312.OF,0.8715
27,2019-07-31,165312.OF,0.8906
28,2019-08-30,165312.OF,0.895
29,2019-09-30,165312.OF,0.9035
30,2019-10-31,165312.OF,0.9356
31,2019-11-29,165312.OF,0.9265
32,2019-12-31,165312.OF,0.9815
33,2020-01-23,165312.OF,0.9478
34,2020-02-28,165312.OF,0.9356
35,2020-03-31,165312.OF,0.8786
36,2020-04-30,165312.OF,0.9305
37,2020-05-29,165312.OF,0.9302
38,2020-06-30,165312.OF,0.9991
39,2020-07-31,165312.OF,1.1213
40,2020-08-31,165312.OF,1.1666
41,2020-09-30,165312.OF,1.1216
42,2020-10-30,165312.OF,1.1595
43,2020-11-30,165312.OF,1.2213
44,2020-12-31,165312.OF,1.2691
45,2021-01-29,165312.OF,1.281
46,2021-02-26,165312.OF,1.2954
47,2021-03-31,165312.OF,1.2455
48,2021-04-30,165312.OF,1.245
49,2021-05-31,165312.OF,1.2941
50,2021-06-30,165312.OF,1.277
51,2021-07-30,165312.OF,1.1675
52,2021-08-31,165312.OF,1.1407
53,2021-09-30,165312.OF,1.1793
54,2021-10-29,165312.OF,1.2008
55,2021-11-30,165312.OF,1.1997
56,2021-12-31,165312.OF,1.2462
57,2022-01-28,165312.OF,1.1729
58,2022-02-28,165312.OF,1.1836
59,2022-03-01,165312.OF,1.1933
