,time,thscode,netAssetValue
0,2017-04-28,161121.OF,0.8378
1,2017-05-31,161121.OF,0.8835
2,2017-06-30,161121.OF,0.8824
3,2017-07-31,161121.OF,0.9444
4,2017-08-31,161121.OF,0.9565
5,2017-09-29,161121.OF,0.9388
6,2017-10-31,161121.OF,0.948
7,2017-11-30,161121.OF,0.9771
8,2017-12-29,161121.OF,0.9639
9,2018-01-31,161121.OF,1.0758
10,2018-02-28,161121.OF,1.0024
11,2018-03-30,161121.OF,0.945
12,2018-04-27,161121.OF,0.9329
13,2018-05-31,161121.OF,0.9087
14,2018-06-29,161121.OF,0.8281
15,2018-07-31,161121.OF,0.8804
16,2018-08-31,161121.OF,0.8736
17,2018-09-28,161121.OF,0.9204
18,2018-10-31,161121.OF,0.914
19,2018-11-30,161121.OF,0.884
20,2018-12-28,161121.OF,0.8379
21,2019-01-31,161121.OF,0.9041
22,2019-02-28,161121.OF,0.9669
23,2019-03-29,161121.OF,0.9695
24,2019-04-30,161121.OF,1.0038
25,2019-05-31,161121.OF,0.9293
26,2019-06-28,161121.OF,0.972
27,2019-07-31,161121.OF,0.9919
28,2019-08-30,161121.OF,0.9401
29,2019-09-30,161121.OF,0.9724
30,2019-10-31,161121.OF,1.0132
31,2019-11-29,161121.OF,1.0076
32,2019-12-31,161121.OF,1.0458
33,2020-01-23,161121.OF,1.0085
34,2020-02-28,161121.OF,0.9681
35,2020-03-31,161121.OF,0.9208
36,2020-04-30,161121.OF,0.964
37,2020-05-29,161121.OF,0.951
38,2020-06-30,161121.OF,0.9379
39,2020-07-31,161121.OF,0.9925
40,2020-08-31,161121.OF,1.0445
41,2020-09-30,161121.OF,1.0089
42,2020-10-30,161121.OF,1.0577
43,2020-11-30,161121.OF,1.1517
44,2020-12-31,161121.OF,1.1198
45,2021-01-29,161121.OF,1.1824
46,2021-02-26,161121.OF,1.2123
47,2021-03-31,161121.OF,1.2339
48,2021-04-30,161121.OF,1.2039
49,2021-05-31,161121.OF,1.2594
50,2021-06-30,161121.OF,1.2103
51,2021-07-30,161121.OF,1.0903
52,2021-08-31,161121.OF,1.1204
53,2021-09-30,161121.OF,1.1313
54,2021-10-29,161121.OF,1.1644
55,2021-11-30,161121.OF,1.1218
56,2021-12-31,161121.OF,1.1266
57,2022-01-28,161121.OF,1.156
58,2022-02-28,161121.OF,1.166
59,2022-03-01,161121.OF,1.1762
