,time,thscode,netAssetValue
0,2017-04-28,001126.OF,0.703
1,2017-05-31,001126.OF,0.671
2,2017-06-30,001126.OF,0.718
3,2017-07-31,001126.OF,0.728
4,2017-08-31,001126.OF,0.755
5,2017-09-29,001126.OF,0.756
6,2017-10-31,001126.OF,0.775
7,2017-11-30,001126.OF,0.737
8,2017-12-29,001126.OF,0.724
9,2018-01-31,001126.OF,0.712
10,2018-02-28,001126.OF,0.694
11,2018-03-30,001126.OF,0.679
12,2018-04-27,001126.OF,0.66
13,2018-05-31,001126.OF,0.655
14,2018-06-29,001126.OF,0.633
15,2018-07-31,001126.OF,0.622
16,2018-08-31,001126.OF,0.59
17,2018-09-28,001126.OF,0.585
18,2018-10-31,001126.OF,0.538
19,2018-11-30,001126.OF,0.535
20,2018-12-28,001126.OF,0.53
21,2019-01-31,001126.OF,0.55
22,2019-02-28,001126.OF,0.637
23,2019-03-29,001126.OF,0.719
24,2019-04-30,001126.OF,0.716
25,2019-05-31,001126.OF,0.685
26,2019-06-28,001126.OF,0.732
27,2019-07-31,001126.OF,0.772
28,2019-08-30,001126.OF,0.832
29,2019-09-30,001126.OF,0.829
30,2019-10-31,001126.OF,0.844
31,2019-11-29,001126.OF,0.863
32,2019-12-31,001126.OF,0.916
33,2020-01-23,001126.OF,0.974
34,2020-02-28,001126.OF,1.016
35,2020-03-31,001126.OF,0.943
36,2020-04-30,001126.OF,1.053
37,2020-05-29,001126.OF,1.095
38,2020-06-30,001126.OF,1.319
39,2020-07-31,001126.OF,1.563
40,2020-08-31,001126.OF,1.547
41,2020-09-30,001126.OF,1.544
42,2020-10-30,001126.OF,1.589
43,2020-11-30,001126.OF,1.572
44,2020-12-31,001126.OF,1.7156
45,2021-01-29,001126.OF,1.8045
46,2021-02-26,001126.OF,1.7422
47,2021-03-31,001126.OF,1.6246
48,2021-04-30,001126.OF,1.6795
49,2021-05-31,001126.OF,1.7724
50,2021-06-30,001126.OF,1.8485
51,2021-07-30,001126.OF,1.8303
52,2021-08-31,001126.OF,1.9925
53,2021-09-30,001126.OF,1.8927
54,2021-10-29,001126.OF,1.9493
55,2021-11-30,001126.OF,2.0228
56,2021-12-31,001126.OF,1.8762
57,2022-01-28,001126.OF,1.6838
58,2022-02-28,001126.OF,1.6379
59,2022-03-01,001126.OF,1.6448
