,time,thscode,netAssetValue
0,2017-08-31,004410.OF,1.848
1,2017-09-29,004410.OF,1.889
2,2017-10-31,004410.OF,2.022
3,2017-11-30,004410.OF,2.024
4,2017-12-29,004410.OF,2.075
5,2018-01-31,004410.OF,2.186
6,2018-02-28,004410.OF,2.11
7,2018-03-30,004410.OF,2.063
8,2018-04-27,004410.OF,1.958
9,2018-05-31,004410.OF,2.045
10,2018-06-29,004410.OF,1.935
11,2018-07-31,004410.OF,1.9034
12,2018-08-31,004410.OF,1.7984
13,2018-09-28,004410.OF,1.8381
14,2018-10-31,004410.OF,1.651
15,2018-11-30,004410.OF,1.6704
16,2018-12-28,004410.OF,1.5908
17,2019-01-31,004410.OF,1.7176
18,2019-02-28,004410.OF,1.9142
19,2019-03-29,004410.OF,1.9972
20,2019-04-30,004410.OF,2.0475
21,2019-05-31,004410.OF,1.88
22,2019-06-28,004410.OF,1.9998
23,2019-07-31,004410.OF,2.0422
24,2019-08-30,004410.OF,2.07
25,2019-09-30,004410.OF,2.0964
26,2019-10-31,004410.OF,2.1762
27,2019-11-29,004410.OF,2.1581
28,2019-12-31,004410.OF,2.2889
29,2020-01-23,004410.OF,2.2807
30,2020-02-28,004410.OF,2.2522
31,2020-03-31,004410.OF,2.1038
32,2020-04-30,004410.OF,2.2292
33,2020-05-29,004410.OF,2.2261
34,2020-06-30,004410.OF,2.397
35,2020-07-31,004410.OF,2.7062
36,2020-08-31,004410.OF,2.8157
37,2020-09-30,004410.OF,2.7002
38,2020-10-30,004410.OF,2.8109
39,2020-11-30,004410.OF,2.9634
40,2020-12-31,004410.OF,3.0759
41,2021-01-29,004410.OF,3.1228
42,2021-02-26,004410.OF,3.1643
43,2021-03-31,004410.OF,3.0381
44,2021-04-30,004410.OF,3.0383
45,2021-05-31,004410.OF,3.153
46,2021-06-30,004410.OF,3.0943
47,2021-07-30,004410.OF,2.8031
48,2021-08-31,004410.OF,2.7305
49,2021-09-30,004410.OF,2.8274
50,2021-10-29,004410.OF,2.8784
51,2021-11-30,004410.OF,2.8778
52,2021-12-31,004410.OF,2.986
53,2022-01-28,004410.OF,2.8084
54,2022-02-28,004410.OF,2.8371
55,2022-03-01,004410.OF,2.8623
