,time,thscode,netAssetValue
0,2017-04-28,512070.OF,1.67
1,2017-05-31,512070.OF,1.7578
2,2017-06-30,512070.OF,1.8401
3,2017-07-31,512070.OF,1.9264
4,2017-08-31,512070.OF,2.0598
5,2017-09-29,512070.OF,2.0083
6,2017-10-31,512070.OF,2.0791
7,2017-11-30,512070.OF,2.1383
8,2017-12-29,512070.OF,2.0512
9,2018-01-31,512070.OF,2.166
10,2018-02-28,512070.OF,1.9549
11,2018-03-30,512070.OF,1.8776
12,2018-04-27,512070.OF,1.807
13,2018-05-31,512070.OF,1.7753
14,2018-06-29,512070.OF,1.6574
15,2018-07-31,512070.OF,1.7106
16,2018-08-31,512070.OF,1.6799
17,2018-09-28,512070.OF,1.7757
18,2018-10-31,512070.OF,1.7253
19,2018-11-30,512070.OF,1.7328
20,2018-12-28,512070.OF,1.5772
21,2019-01-31,512070.OF,1.7327
22,2019-02-28,512070.OF,2.0849
23,2019-03-29,512070.OF,2.2196
24,2019-04-30,512070.OF,2.2759
25,2019-05-31,512070.OF,2.0765
26,2019-06-28,512070.OF,2.2997
27,2019-07-31,512070.OF,2.276
28,2019-08-30,512070.OF,2.2152
29,2019-09-30,512070.OF,2.2259
30,2019-10-31,512070.OF,2.2201
31,2019-11-29,512070.OF,2.1401
32,2019-12-31,512070.OF,2.3339
33,2020-01-23,512070.OF,2.2493
34,2020-02-28,512070.OF,2.1629
35,2020-03-31,512070.OF,1.9741
36,2020-04-30,512070.OF,2.0831
37,2020-05-29,512070.OF,1.9914
38,2020-06-30,512070.OF,2.1575
39,2020-07-31,512070.OF,2.4994
40,2020-08-31,512070.OF,2.5682
41,2020-09-30,512070.OF,2.5037
42,2020-10-30,512070.OF,2.4593
43,2020-11-30,512070.OF,2.6712
44,2020-12-31,512070.OF,2.6315
45,2021-01-29,512070.OF,2.4738
46,2021-02-26,512070.OF,2.493
47,2021-03-31,512070.OF,2.325
48,2021-04-30,512070.OF,2.2612
49,2021-05-31,512070.OF,2.4106
50,2021-06-30,512070.OF,2.2747
51,2021-07-30,512070.OF,2.0456
52,2021-08-31,512070.OF,2.1522
53,2021-09-30,512070.OF,0.7265
54,2021-10-29,512070.OF,0.7147
55,2021-11-30,512070.OF,0.7068
56,2021-12-31,512070.OF,0.7454
57,2022-01-28,512070.OF,0.6974
58,2022-02-28,512070.OF,0.6724
59,2022-03-01,512070.OF,0.6795
