,time,thscode,netAssetValue
0,2017-04-28,161031.OF,0.887
1,2017-05-31,161031.OF,0.832
2,2017-06-30,161031.OF,0.887
3,2017-07-31,161031.OF,0.89
4,2017-08-31,161031.OF,0.933
5,2017-09-29,161031.OF,0.949
6,2017-10-31,161031.OF,0.959
7,2017-11-30,161031.OF,0.91
8,2017-12-29,161031.OF,0.864
9,2018-01-31,161031.OF,0.815
10,2018-02-28,161031.OF,0.837
11,2018-03-30,161031.OF,0.876
12,2018-04-27,161031.OF,0.794
13,2018-05-31,161031.OF,0.775
14,2018-06-29,161031.OF,0.71
15,2018-07-31,161031.OF,0.702
16,2018-08-31,161031.OF,0.669
17,2018-09-28,161031.OF,1.012
18,2018-10-31,161031.OF,0.885
19,2018-11-30,161031.OF,0.935
20,2018-12-28,161031.OF,0.874
21,2019-01-31,161031.OF,0.929
22,2019-02-28,161031.OF,1.111
23,2019-03-29,161031.OF,1.204
24,2019-04-30,161031.OF,1.145
25,2019-05-31,161031.OF,1.074
26,2019-06-28,161031.OF,1.12
27,2019-07-31,161031.OF,1.181
28,2019-08-30,161031.OF,1.234
29,2019-09-30,161031.OF,1.29
30,2019-10-31,161031.OF,1.307
31,2019-11-29,161031.OF,1.347
32,2019-12-31,161031.OF,1.449
33,2020-01-23,161031.OF,1.1
34,2020-02-28,161031.OF,1.187
35,2020-03-31,161031.OF,0.992
36,2020-04-30,161031.OF,1.113
37,2020-05-29,161031.OF,1.099
38,2020-06-30,161031.OF,1.255
39,2020-07-31,161031.OF,0.965
40,2020-08-31,161031.OF,0.955
41,2020-09-30,161031.OF,0.923
42,2020-10-30,161031.OF,0.948
43,2020-11-30,161031.OF,0.981
44,2020-12-31,161031.OF,1.065
45,2021-01-29,161031.OF,1.103
46,2021-02-26,161031.OF,1.054
47,2021-03-31,161031.OF,0.975
48,2021-04-30,161031.OF,1.025
49,2021-05-31,161031.OF,1.072
50,2021-06-30,161031.OF,1.177
51,2021-07-30,161031.OF,1.27
52,2021-08-31,161031.OF,1.198
53,2021-09-30,161031.OF,1.148
54,2021-10-29,161031.OF,1.211
55,2021-11-30,161031.OF,1.223
56,2021-12-31,161031.OF,1.26
57,2022-01-28,161031.OF,1.123
58,2022-02-28,161031.OF,1.126
59,2022-03-01,161031.OF,1.132
