,time,thscode,netAssetValue
0,2017-04-28,000746.OF,1.326
1,2017-05-31,000746.OF,1.316
2,2017-06-30,000746.OF,1.426
3,2017-07-31,000746.OF,1.44
4,2017-08-31,000746.OF,1.497
5,2017-09-29,000746.OF,1.535
6,2017-10-31,000746.OF,1.661
7,2017-11-30,000746.OF,1.592
8,2017-12-29,000746.OF,1.691
9,2018-01-31,000746.OF,1.738
10,2018-02-28,000746.OF,1.581
11,2018-03-30,000746.OF,1.535
12,2018-04-27,000746.OF,1.497
13,2018-05-31,000746.OF,1.548
14,2018-06-29,000746.OF,1.456
15,2018-07-31,000746.OF,1.448
16,2018-08-31,000746.OF,1.369
17,2018-09-28,000746.OF,1.407
18,2018-10-31,000746.OF,1.243
19,2018-11-30,000746.OF,1.287
20,2018-12-28,000746.OF,1.282
21,2019-01-31,000746.OF,1.312
22,2019-02-28,000746.OF,1.573
23,2019-03-29,000746.OF,1.729
24,2019-04-30,000746.OF,1.778
25,2019-05-31,000746.OF,1.702
26,2019-06-28,000746.OF,1.692
27,2019-07-31,000746.OF,1.748
28,2019-08-30,000746.OF,1.895
29,2019-09-30,000746.OF,1.89
30,2019-10-31,000746.OF,1.99
31,2019-11-29,000746.OF,2.019
32,2019-12-31,000746.OF,2.11
33,2020-01-23,000746.OF,2.332
34,2020-02-28,000746.OF,2.469
35,2020-03-31,000746.OF,2.208
36,2020-04-30,000746.OF,2.434
37,2020-05-29,000746.OF,2.575
38,2020-06-30,000746.OF,2.936
39,2020-07-31,000746.OF,3.732
40,2020-08-31,000746.OF,3.961
41,2020-09-30,000746.OF,3.752
42,2020-10-30,000746.OF,3.798
43,2020-11-30,000746.OF,3.952
44,2020-12-31,000746.OF,4.262
45,2021-01-29,000746.OF,4.576
46,2021-02-26,000746.OF,4.284
47,2021-03-31,000746.OF,4.237
48,2021-04-30,000746.OF,4.208
49,2021-05-31,000746.OF,4.243
50,2021-06-30,000746.OF,4.256
51,2021-07-30,000746.OF,4.261
52,2021-08-31,000746.OF,4.273
53,2021-09-30,000746.OF,3.958
54,2021-10-29,000746.OF,4.22
55,2021-11-30,000746.OF,4.098
56,2021-12-31,000746.OF,3.753
57,2022-01-28,000746.OF,3.532
58,2022-02-28,000746.OF,3.37
59,2022-03-01,000746.OF,3.418
