,time,thscode,netAssetValue
0,2017-04-28,159932.OF,1.79
1,2017-05-31,159932.OF,1.696
2,2017-06-30,159932.OF,1.781
3,2017-07-31,159932.OF,1.794
4,2017-08-31,159932.OF,1.852
5,2017-09-29,159932.OF,1.892
6,2017-10-31,159932.OF,1.874
7,2017-11-30,159932.OF,1.789
8,2017-12-29,159932.OF,1.768
9,2018-01-31,159932.OF,1.738
10,2018-02-28,159932.OF,1.7
11,2018-03-30,159932.OF,1.741
12,2018-04-27,159932.OF,1.659
13,2018-05-31,159932.OF,1.606
14,2018-06-29,159932.OF,1.457
15,2018-07-31,159932.OF,1.445
16,2018-08-31,159932.OF,1.347
17,2018-09-28,159932.OF,1.329
18,2018-10-31,159932.OF,1.18
19,2018-11-30,159932.OF,1.204
20,2018-12-28,159932.OF,1.14
21,2019-01-31,159932.OF,1.141
22,2019-02-28,159932.OF,1.382
23,2019-03-29,159932.OF,1.529
24,2019-04-30,159932.OF,1.455
25,2019-05-31,159932.OF,1.338
26,2019-06-28,159932.OF,1.348
27,2019-07-31,159932.OF,1.339
28,2019-08-30,159932.OF,1.338
29,2019-09-30,159932.OF,1.357
30,2019-10-31,159932.OF,1.345
31,2019-11-29,159932.OF,1.338
32,2019-12-31,159932.OF,1.442
33,2020-01-23,159932.OF,1.51
34,2020-02-28,159932.OF,1.557
35,2020-03-31,159932.OF,1.408
36,2020-04-30,159932.OF,1.512
37,2020-05-29,159932.OF,1.52
38,2020-06-30,159932.OF,1.656
39,2020-07-31,159932.OF,1.861
40,2020-08-31,159932.OF,1.876
41,2020-09-30,159932.OF,1.742
42,2020-10-30,159932.OF,1.721
43,2020-11-30,159932.OF,1.772
44,2020-12-31,159932.OF,1.775
45,2021-01-29,159932.OF,1.787
46,2021-02-26,159932.OF,1.772
47,2021-03-31,159932.OF,1.74
48,2021-04-30,159932.OF,1.798
49,2021-05-31,159932.OF,1.878
50,2021-06-30,159932.OF,1.898
51,2021-07-30,159932.OF,1.886
52,2021-08-31,159932.OF,1.987
53,2021-09-30,159932.OF,1.94
54,2021-10-29,159932.OF,1.923
55,2021-11-30,159932.OF,2.012
56,2021-12-31,159932.OF,2.04
57,2022-01-28,159932.OF,1.812
58,2022-02-28,159932.OF,1.869
59,2022-03-01,159932.OF,1.871
