,time,thscode,netAssetValue
0,2017-04-28,001104.OF,0.974
1,2017-05-31,001104.OF,0.971
2,2017-06-30,001104.OF,1.022
3,2017-07-31,001104.OF,1.047
4,2017-08-31,001104.OF,1.042
5,2017-09-29,001104.OF,1.036
6,2017-10-31,001104.OF,1.042
7,2017-11-30,001104.OF,1.001
8,2017-12-29,001104.OF,1.02
9,2018-01-31,001104.OF,1.062
10,2018-02-28,001104.OF,1.012
11,2018-03-30,001104.OF,1.018
12,2018-04-27,001104.OF,1.005
13,2018-05-31,001104.OF,1.02
14,2018-06-29,001104.OF,0.952
15,2018-07-31,001104.OF,0.963
16,2018-08-31,001104.OF,0.918
17,2018-09-28,001104.OF,0.936
18,2018-10-31,001104.OF,0.877
19,2018-11-30,001104.OF,0.884
20,2018-12-28,001104.OF,0.864
21,2019-01-31,001104.OF,0.921
22,2019-02-28,001104.OF,1.035
23,2019-03-29,001104.OF,1.135
24,2019-04-30,001104.OF,1.167
25,2019-05-31,001104.OF,1.111
26,2019-06-28,001104.OF,1.197
27,2019-07-31,001104.OF,1.231
28,2019-08-30,001104.OF,1.325
29,2019-09-30,001104.OF,1.338
30,2019-10-31,001104.OF,1.396
31,2019-11-29,001104.OF,1.378
32,2019-12-31,001104.OF,1.437
33,2020-01-23,001104.OF,1.464
34,2020-02-28,001104.OF,1.497
35,2020-03-31,001104.OF,1.428
36,2020-04-30,001104.OF,1.567
37,2020-05-29,001104.OF,1.661
38,2020-06-30,001104.OF,1.933
39,2020-07-31,001104.OF,2.312
40,2020-08-31,001104.OF,2.345
41,2020-09-30,001104.OF,2.252
42,2020-10-30,001104.OF,2.34
43,2020-11-30,001104.OF,2.273
44,2020-12-31,001104.OF,2.603
45,2021-01-29,001104.OF,2.809
46,2021-02-26,001104.OF,2.616
47,2021-03-31,001104.OF,2.495
48,2021-04-30,001104.OF,2.761
49,2021-05-31,001104.OF,2.929
50,2021-06-30,001104.OF,2.976
51,2021-07-30,001104.OF,2.619
52,2021-08-31,001104.OF,2.465
53,2021-09-30,001104.OF,2.553
54,2021-10-29,001104.OF,2.549
55,2021-11-30,001104.OF,2.531
56,2021-12-31,001104.OF,2.427
57,2022-01-28,001104.OF,2.156
58,2022-02-28,001104.OF,2.116
59,2022-03-01,001104.OF,2.14
