,time,thscode,netAssetValue
0,2017-04-28,161028.OF,0.811
1,2017-05-31,161028.OF,0.758
2,2017-06-30,161028.OF,0.823
3,2017-07-31,161028.OF,0.889
4,2017-08-31,161028.OF,0.905
5,2017-09-29,161028.OF,0.994
6,2017-10-31,161028.OF,0.953
7,2017-11-30,161028.OF,0.867
8,2017-12-29,161028.OF,0.828
9,2018-01-31,161028.OF,0.782
10,2018-02-28,161028.OF,0.829
11,2018-03-30,161028.OF,0.84
12,2018-04-27,161028.OF,0.758
13,2018-05-31,161028.OF,0.762
14,2018-06-29,161028.OF,0.714
15,2018-07-31,161028.OF,0.67
16,2018-08-31,161028.OF,0.969
17,2018-09-28,161028.OF,0.997
18,2018-10-31,161028.OF,0.842
19,2018-11-30,161028.OF,0.914
20,2018-12-28,161028.OF,0.865
21,2019-01-31,161028.OF,0.865
22,2019-02-28,161028.OF,0.996
23,2019-03-29,161028.OF,1.0
24,2019-04-30,161028.OF,0.954
25,2019-05-31,161028.OF,0.88
26,2019-06-28,161028.OF,0.889
27,2019-07-31,161028.OF,0.953
28,2019-08-30,161028.OF,0.95
29,2019-09-30,161028.OF,0.977
30,2019-10-31,161028.OF,0.968
31,2019-11-29,161028.OF,1.062
32,2019-12-31,161028.OF,1.206
33,2020-01-23,161028.OF,1.345
34,2020-02-28,161028.OF,0.942
35,2020-03-31,161028.OF,0.764
36,2020-04-30,161028.OF,0.844
37,2020-05-29,161028.OF,0.868
38,2020-06-30,161028.OF,0.992
39,2020-07-31,161028.OF,1.088
40,2020-08-31,161028.OF,1.069
41,2020-09-30,161028.OF,1.096
42,2020-10-30,161028.OF,1.231
43,2020-11-30,161028.OF,1.324
44,2020-12-31,161028.OF,1.061
45,2021-01-29,161028.OF,1.077
46,2021-02-26,161028.OF,0.974
47,2021-03-31,161028.OF,0.935
48,2021-04-30,161028.OF,1.044
49,2021-05-31,161028.OF,1.199
50,2021-06-30,161028.OF,1.331
51,2021-07-30,161028.OF,1.479
52,2021-08-31,161028.OF,1.548
53,2021-09-30,161028.OF,1.491
54,2021-10-29,161028.OF,1.644
55,2021-11-30,161028.OF,1.654
56,2021-12-31,161028.OF,1.469
57,2022-01-28,161028.OF,1.318
58,2022-02-28,161028.OF,1.392
59,2022-03-01,161028.OF,1.378
