,time,thscode,netAssetValue
0,2017-04-28,501006.OF,0.9562
1,2017-05-31,501006.OF,0.9174
2,2017-06-30,501006.OF,0.9485
3,2017-07-31,501006.OF,0.9075
4,2017-08-31,501006.OF,0.9341
5,2017-09-29,501006.OF,0.9473
6,2017-10-31,501006.OF,0.9752
7,2017-11-30,501006.OF,0.9237
8,2017-12-29,501006.OF,0.9494
9,2018-01-31,501006.OF,0.915
10,2018-02-28,501006.OF,0.8977
11,2018-03-30,501006.OF,1.011
12,2018-04-27,501006.OF,1.0263
13,2018-05-31,501006.OF,1.0627
14,2018-06-29,501006.OF,0.9727
15,2018-07-31,501006.OF,0.8804
16,2018-08-31,501006.OF,0.8085
17,2018-09-28,501006.OF,0.8019
18,2018-10-31,501006.OF,0.6971
19,2018-11-30,501006.OF,0.757
20,2018-12-28,501006.OF,0.6621
21,2019-01-31,501006.OF,0.6451
22,2019-02-28,501006.OF,0.7945
23,2019-03-29,501006.OF,0.8853
24,2019-04-30,501006.OF,0.8519
25,2019-05-31,501006.OF,0.8144
26,2019-06-28,501006.OF,0.8373
27,2019-07-31,501006.OF,0.87
28,2019-08-30,501006.OF,0.9461
29,2019-09-30,501006.OF,0.9483
30,2019-10-31,501006.OF,1.0035
31,2019-11-29,501006.OF,1.0034
32,2019-12-31,501006.OF,1.0311
33,2020-01-23,501006.OF,1.1004
34,2020-02-28,501006.OF,1.1293
35,2020-03-31,501006.OF,1.1394
36,2020-04-30,501006.OF,1.241
37,2020-05-29,501006.OF,1.3268
38,2020-06-30,501006.OF,1.5578
39,2020-07-31,501006.OF,1.8847
40,2020-08-31,501006.OF,1.8003
41,2020-09-30,501006.OF,1.6542
42,2020-10-30,501006.OF,1.7326
43,2020-11-30,501006.OF,1.5191
44,2020-12-31,501006.OF,1.715
45,2021-01-29,501006.OF,1.7835
46,2021-02-26,501006.OF,1.7297
47,2021-03-31,501006.OF,1.6669
48,2021-04-30,501006.OF,1.8391
49,2021-05-31,501006.OF,1.9014
50,2021-06-30,501006.OF,1.8706
51,2021-07-30,501006.OF,1.6723
52,2021-08-31,501006.OF,1.5002
53,2021-09-30,501006.OF,1.5478
54,2021-10-29,501006.OF,1.4947
55,2021-11-30,501006.OF,1.5361
56,2021-12-31,501006.OF,1.4369
57,2022-01-28,501006.OF,1.2027
58,2022-02-28,501006.OF,1.2671
59,2022-03-01,501006.OF,1.2658
