,time,thscode,netAssetValue
0,2017-04-28,510050.OF,2.345
1,2017-05-31,510050.OF,2.476
2,2017-06-30,510050.OF,2.563
3,2017-07-31,510050.OF,2.683
4,2017-08-31,510050.OF,2.765
5,2017-09-29,510050.OF,2.726
6,2017-10-31,510050.OF,2.849
7,2017-11-30,510050.OF,2.865
8,2017-12-29,510050.OF,2.859
9,2018-01-31,510050.OF,3.115
10,2018-02-28,510050.OF,2.875
11,2018-03-30,510050.OF,2.717
12,2018-04-27,510050.OF,2.647
13,2018-05-31,510050.OF,2.655
14,2018-06-29,510050.OF,2.501
15,2018-07-31,510050.OF,2.594
16,2018-08-31,510050.OF,2.524
17,2018-09-28,510050.OF,2.662
18,2018-10-31,510050.OF,2.501
19,2018-11-30,510050.OF,2.475
20,2018-12-28,510050.OF,2.289
21,2019-01-31,510050.OF,2.476
22,2019-02-28,510050.OF,2.734
23,2019-03-29,510050.OF,2.823
24,2019-04-30,510050.OF,2.93
25,2019-05-31,510050.OF,2.726
26,2019-06-28,510050.OF,2.95
27,2019-07-31,510050.OF,2.959
28,2019-08-30,510050.OF,2.92
29,2019-09-30,510050.OF,2.948
30,2019-10-31,510050.OF,3.003
31,2019-11-29,510050.OF,2.941
32,2019-12-31,510050.OF,3.057
33,2020-01-23,510050.OF,2.925
34,2020-02-28,510050.OF,2.812
35,2020-03-31,510050.OF,2.679
36,2020-04-30,510050.OF,2.849
37,2020-05-29,510050.OF,2.804
38,2020-06-30,510050.OF,2.961
39,2020-07-31,510050.OF,3.298
40,2020-08-31,510050.OF,3.394
41,2020-09-30,510050.OF,3.285
42,2020-10-30,510050.OF,3.332
43,2020-11-30,510050.OF,3.472
44,2020-12-31,510050.OF,3.635
45,2021-01-29,510050.OF,3.704
46,2021-02-26,510050.OF,3.746
47,2021-03-31,510050.OF,3.527
48,2021-04-30,510050.OF,3.485
49,2021-05-31,510050.OF,3.643
50,2021-06-30,510050.OF,3.518
51,2021-07-30,510050.OF,3.168
52,2021-08-31,510050.OF,3.136
53,2021-09-30,510050.OF,3.236
54,2021-10-29,510050.OF,3.309
55,2021-11-30,510050.OF,3.163
56,2021-12-31,510050.OF,3.261
57,2022-01-28,510050.OF,3.039
58,2022-02-28,510050.OF,3.064
59,2022-03-01,510050.OF,3.108
