,time,thscode,netAssetValue
0,2017-04-28,159945.OF,0.7061
1,2017-05-31,159945.OF,0.6988
2,2017-06-30,159945.OF,0.7118
3,2017-07-31,159945.OF,0.7736
4,2017-08-31,159945.OF,0.7943
5,2017-09-29,159945.OF,0.8003
6,2017-10-31,159945.OF,0.7682
7,2017-11-30,159945.OF,0.7742
8,2017-12-29,159945.OF,0.7706
9,2018-01-31,159945.OF,0.8303
10,2018-02-28,159945.OF,0.7607
11,2018-03-30,159945.OF,0.7137
12,2018-04-27,159945.OF,0.6994
13,2018-05-31,159945.OF,0.7026
14,2018-06-29,159945.OF,0.6703
15,2018-07-31,159945.OF,0.678
16,2018-08-31,159945.OF,0.6651
17,2018-09-28,159945.OF,0.7178
18,2018-10-31,159945.OF,0.6651
19,2018-11-30,159945.OF,0.622
20,2018-12-28,159945.OF,0.5754
21,2019-01-31,159945.OF,0.6009
22,2019-02-28,159945.OF,0.6726
23,2019-03-29,159945.OF,0.6892
24,2019-04-30,159945.OF,0.699
25,2019-05-31,159945.OF,0.6537
26,2019-06-28,159945.OF,0.6599
27,2019-07-31,159945.OF,0.6526
28,2019-08-30,159945.OF,0.6203
29,2019-09-30,159945.OF,0.6248
30,2019-10-31,159945.OF,0.617
31,2019-11-29,159945.OF,0.6129
32,2019-12-31,159945.OF,0.6429
33,2020-01-23,159945.OF,0.6113
34,2020-02-28,159945.OF,0.57
35,2020-03-31,159945.OF,0.5279
36,2020-04-30,159945.OF,0.5242
37,2020-05-29,159945.OF,0.5128
38,2020-06-30,159945.OF,0.5178
39,2020-07-31,159945.OF,0.5709
40,2020-08-31,159945.OF,0.5777
41,2020-09-30,159945.OF,0.5528
42,2020-10-30,159945.OF,0.5493
43,2020-11-30,159945.OF,0.6278
44,2020-12-31,159945.OF,0.6046
45,2021-01-29,159945.OF,0.5853
46,2021-02-26,159945.OF,0.6278
47,2021-03-31,159945.OF,0.636
48,2021-04-30,159945.OF,0.6448
49,2021-05-31,159945.OF,0.6832
50,2021-06-30,159945.OF,0.7195
51,2021-07-30,159945.OF,0.7128
52,2021-08-31,159945.OF,0.87
53,2021-09-30,159945.OF,0.9552
54,2021-10-29,159945.OF,0.824
55,2021-11-30,159945.OF,0.7798
56,2021-12-31,159945.OF,0.8261
57,2022-01-28,159945.OF,0.7917
58,2022-02-28,159945.OF,0.8993
59,2022-03-01,159945.OF,0.911
