,time,thscode,netAssetValue
0,2017-04-28,160638.OF,0.838
1,2017-05-31,160638.OF,0.794
2,2017-06-30,160638.OF,0.83
3,2017-07-31,160638.OF,0.852
4,2017-08-31,160638.OF,0.849
5,2017-09-29,160638.OF,0.823
6,2017-10-31,160638.OF,0.849
7,2017-11-30,160638.OF,0.822
8,2017-12-29,160638.OF,0.814
9,2018-01-31,160638.OF,0.821
10,2018-02-28,160638.OF,0.774
11,2018-03-30,160638.OF,0.751
12,2018-04-27,160638.OF,0.727
13,2018-05-31,160638.OF,0.716
14,2018-06-29,160638.OF,1.0
15,2018-07-31,160638.OF,1.049
16,2018-08-31,160638.OF,1.022
17,2018-09-28,160638.OF,1.056
18,2018-10-31,160638.OF,0.963
19,2018-11-30,160638.OF,0.973
20,2018-12-28,160638.OF,0.95
21,2019-01-31,160638.OF,0.977
22,2019-02-28,160638.OF,1.111
23,2019-03-29,160638.OF,1.179
24,2019-04-30,160638.OF,1.161
25,2019-05-31,160638.OF,1.077
26,2019-06-28,160638.OF,1.12
27,2019-07-31,160638.OF,1.126
28,2019-08-30,160638.OF,1.078
29,2019-09-30,160638.OF,1.06
30,2019-10-31,160638.OF,1.052
31,2019-11-29,160638.OF,1.063
32,2019-12-31,160638.OF,1.141
33,2020-01-23,160638.OF,1.094
34,2020-02-28,160638.OF,1.083
35,2020-03-31,160638.OF,1.04
36,2020-04-30,160638.OF,1.078
37,2020-05-29,160638.OF,1.046
38,2020-06-30,160638.OF,1.092
39,2020-07-31,160638.OF,1.282
40,2020-08-31,160638.OF,1.316
41,2020-09-30,160638.OF,1.246
42,2020-10-30,160638.OF,1.256
43,2020-11-30,160638.OF,1.372
44,2020-12-31,160638.OF,1.391
45,2021-01-29,160638.OF,1.442
46,2021-02-26,160638.OF,1.524
47,2021-03-31,160638.OF,1.502
48,2021-04-30,160638.OF,1.49
49,2021-05-31,160638.OF,1.528
50,2021-06-30,160638.OF,1.564
51,2021-07-30,160638.OF,1.589
52,2021-08-31,160638.OF,1.824
53,2021-09-30,160638.OF,1.865
54,2021-10-29,160638.OF,1.783
55,2021-11-30,160638.OF,1.743
56,2021-12-31,160638.OF,1.817
57,2022-01-28,160638.OF,1.7
58,2022-02-28,160638.OF,1.773
59,2022-03-01,160638.OF,1.783
