,time,thscode,netAssetValue
0,2017-04-28,740101.OF,1.018
1,2017-05-31,740101.OF,0.996
2,2017-06-30,740101.OF,1.06
3,2017-07-31,740101.OF,1.047
4,2017-08-31,740101.OF,1.07
5,2017-09-29,740101.OF,1.097
6,2017-10-31,740101.OF,1.158
7,2017-11-30,740101.OF,1.117
8,2017-12-29,740101.OF,1.144
9,2018-01-31,740101.OF,1.171
10,2018-02-28,740101.OF,1.135
11,2018-03-30,740101.OF,1.117
12,2018-04-27,740101.OF,1.068
13,2018-05-31,740101.OF,1.111
14,2018-06-29,740101.OF,1.04
15,2018-07-31,740101.OF,1.027
16,2018-08-31,740101.OF,0.951
17,2018-09-28,740101.OF,0.964
18,2018-10-31,740101.OF,0.842
19,2018-11-30,740101.OF,0.864
20,2018-12-28,740101.OF,0.833
21,2019-01-31,740101.OF,0.868
22,2019-02-28,740101.OF,0.998
23,2019-03-29,740101.OF,1.062
24,2019-04-30,740101.OF,1.068
25,2019-05-31,740101.OF,0.993
26,2019-06-28,740101.OF,1.045
27,2019-07-31,740101.OF,1.06
28,2019-08-30,740101.OF,1.084
29,2019-09-30,740101.OF,1.082
30,2019-10-31,740101.OF,1.107
31,2019-11-29,740101.OF,1.093
32,2019-12-31,740101.OF,1.159
33,2020-01-23,740101.OF,1.157
34,2020-02-28,740101.OF,1.164
35,2020-03-31,740101.OF,1.106
36,2020-04-30,740101.OF,1.181
37,2020-05-29,740101.OF,1.196
38,2020-06-30,740101.OF,1.334
39,2020-07-31,740101.OF,1.529
40,2020-08-31,740101.OF,1.567
41,2020-09-30,740101.OF,1.484
42,2020-10-30,740101.OF,1.534
43,2020-11-30,740101.OF,1.574
44,2020-12-31,740101.OF,1.712
45,2021-01-29,740101.OF,1.769
46,2021-02-26,740101.OF,1.738
47,2021-03-31,740101.OF,1.636
48,2021-04-30,740101.OF,1.684
49,2021-05-31,740101.OF,1.744
50,2021-06-30,740101.OF,1.742
51,2021-07-30,740101.OF,1.621
52,2021-08-31,740101.OF,1.573
53,2021-09-30,740101.OF,1.614
54,2021-10-29,740101.OF,1.631
55,2021-11-30,740101.OF,1.619
56,2021-12-31,740101.OF,1.657
57,2022-01-28,740101.OF,1.498
58,2022-02-28,740101.OF,1.5
59,2022-03-01,740101.OF,1.513
