,time,thscode,netAssetValue
0,2017-04-28,160919.OF,1.181
1,2017-05-31,160919.OF,1.125
2,2017-06-30,160919.OF,1.176
3,2017-07-31,160919.OF,1.208
4,2017-08-31,160919.OF,1.256
5,2017-09-29,160919.OF,1.268
6,2017-10-31,160919.OF,1.302
7,2017-11-30,160919.OF,1.228
8,2017-12-29,160919.OF,1.235
9,2018-01-31,160919.OF,1.19
10,2018-02-28,160919.OF,1.171
11,2018-03-30,160919.OF,1.229
12,2018-04-27,160919.OF,1.212
13,2018-05-31,160919.OF,1.24
14,2018-06-29,160919.OF,1.141
15,2018-07-31,160919.OF,1.123
16,2018-08-31,160919.OF,1.035
17,2018-09-28,160919.OF,1.034
18,2018-10-31,160919.OF,0.926
19,2018-11-30,160919.OF,0.952
20,2018-12-28,160919.OF,0.948
21,2019-01-31,160919.OF,0.98
22,2019-02-28,160919.OF,1.142
23,2019-03-29,160919.OF,1.28
24,2019-04-30,160919.OF,1.269
25,2019-05-31,160919.OF,1.229
26,2019-06-28,160919.OF,1.215
27,2019-07-31,160919.OF,1.266
28,2019-08-30,160919.OF,1.277
29,2019-09-30,160919.OF,1.305
30,2019-10-31,160919.OF,1.391
31,2019-11-29,160919.OF,1.369
32,2019-12-31,160919.OF,1.46
33,2020-01-23,160919.OF,1.52
34,2020-02-28,160919.OF,1.614
35,2020-03-31,160919.OF,1.524
36,2020-04-30,160919.OF,1.558
37,2020-05-29,160919.OF,1.65
38,2020-06-30,160919.OF,1.818
39,2020-07-31,160919.OF,2.09
40,2020-08-31,160919.OF,2.234
41,2020-09-30,160919.OF,2.11
42,2020-10-30,160919.OF,2.101
43,2020-11-30,160919.OF,2.17
44,2020-12-31,160919.OF,2.379
45,2021-01-29,160919.OF,2.466
46,2021-02-26,160919.OF,2.391
47,2021-03-31,160919.OF,2.334
48,2021-04-30,160919.OF,2.306
49,2021-05-31,160919.OF,2.537
50,2021-06-30,160919.OF,2.644
51,2021-07-30,160919.OF,2.867
52,2021-08-31,160919.OF,3.061
53,2021-09-30,160919.OF,2.769
54,2021-10-29,160919.OF,2.827
55,2021-11-30,160919.OF,3.282
56,2021-12-31,160919.OF,3.188
57,2022-01-28,160919.OF,2.869
58,2022-02-28,160919.OF,2.816
59,2022-03-01,160919.OF,2.828
