,time,thscode,netAssetValue
0,2017-04-28,001539.OF,1.0741
1,2017-05-31,001539.OF,1.1194
2,2017-06-30,001539.OF,1.1608
3,2017-07-31,001539.OF,1.2139
4,2017-08-31,001539.OF,1.2503
5,2017-09-29,001539.OF,1.2341
6,2017-10-31,001539.OF,1.2593
7,2017-11-30,001539.OF,1.2899
8,2017-12-29,001539.OF,1.2679
9,2018-01-31,001539.OF,1.3901
10,2018-02-28,001539.OF,1.2672
11,2018-03-30,001539.OF,1.2126
12,2018-04-27,001539.OF,1.1715
13,2018-05-31,001539.OF,1.1355
14,2018-06-29,001539.OF,1.0634
15,2018-07-31,001539.OF,1.101
16,2018-08-31,001539.OF,1.0845
17,2018-09-28,001539.OF,1.1309
18,2018-10-31,001539.OF,1.1097
19,2018-11-30,001539.OF,1.1017
20,2018-12-28,001539.OF,1.0299
21,2019-01-31,001539.OF,1.1114
22,2019-02-28,001539.OF,1.2505
23,2019-03-29,001539.OF,1.3085
24,2019-04-30,001539.OF,1.3276
25,2019-05-31,001539.OF,1.2404
26,2019-06-28,001539.OF,1.3192
27,2019-07-31,001539.OF,1.3184
28,2019-08-30,001539.OF,1.2597
29,2019-09-30,001539.OF,1.2794
30,2019-10-31,001539.OF,1.3052
31,2019-11-29,001539.OF,1.2756
32,2019-12-31,001539.OF,1.3624
33,2020-01-23,001539.OF,1.3015
34,2020-02-28,001539.OF,1.2567
35,2020-03-31,001539.OF,1.1756
36,2020-04-30,001539.OF,1.2237
37,2020-05-29,001539.OF,1.1839
38,2020-06-30,001539.OF,1.2266
39,2020-07-31,001539.OF,1.3365
40,2020-08-31,001539.OF,1.3863
41,2020-09-30,001539.OF,1.3487
42,2020-10-30,001539.OF,1.349
43,2020-11-30,001539.OF,1.4653
44,2020-12-31,001539.OF,1.4366
45,2021-01-29,001539.OF,1.4202
46,2021-02-26,001539.OF,1.4569
47,2021-03-31,001539.OF,1.4179
48,2021-04-30,001539.OF,1.3856
49,2021-05-31,001539.OF,1.4543
50,2021-06-30,001539.OF,1.3814
51,2021-07-30,001539.OF,1.2422
52,2021-08-31,001539.OF,1.2927
53,2021-09-30,001539.OF,1.3167
54,2021-10-29,001539.OF,1.3109
55,2021-11-30,001539.OF,1.2813
56,2021-12-31,001539.OF,1.3241
57,2022-01-28,001539.OF,1.3026
58,2022-02-28,001539.OF,1.288
59,2022-03-01,001539.OF,1.2998
