,time,thscode,netAssetValue
0,2017-04-28,159912.OF,1.2848
1,2017-05-31,159912.OF,1.2507
2,2017-06-30,159912.OF,1.3439
3,2017-07-31,159912.OF,1.3476
4,2017-08-31,159912.OF,1.384
5,2017-09-29,159912.OF,1.4171
6,2017-10-31,159912.OF,1.4667
7,2017-11-30,159912.OF,1.4168
8,2017-12-29,159912.OF,1.4346
9,2018-01-31,159912.OF,1.4513
10,2018-02-28,159912.OF,1.405
11,2018-03-30,159912.OF,1.3995
12,2018-04-27,159912.OF,1.3253
13,2018-05-31,159912.OF,1.331
14,2018-06-29,159912.OF,1.2183
15,2018-07-31,159912.OF,1.1946
16,2018-08-31,159912.OF,1.1042
17,2018-09-28,159912.OF,1.0997
18,2018-10-31,159912.OF,0.9807
19,2018-11-30,159912.OF,1.0061
20,2018-12-28,159912.OF,0.9477
21,2019-01-31,159912.OF,0.9876
22,2019-02-28,159912.OF,1.1863
23,2019-03-29,159912.OF,1.294
24,2019-04-30,159912.OF,1.2703
25,2019-05-31,159912.OF,1.1747
26,2019-06-28,159912.OF,1.2182
27,2019-07-31,159912.OF,1.2474
28,2019-08-30,159912.OF,1.2557
29,2019-09-30,159912.OF,1.2639
30,2019-10-31,159912.OF,1.294
31,2019-11-29,159912.OF,1.2864
32,2019-12-31,159912.OF,1.3959
33,2020-01-23,159912.OF,1.4249
34,2020-02-28,159912.OF,1.4614
35,2020-03-31,159912.OF,1.325
36,2020-04-30,159912.OF,1.429
37,2020-05-29,159912.OF,1.4331
38,2020-06-30,159912.OF,1.6081
39,2020-07-31,159912.OF,1.8343
40,2020-08-31,159912.OF,1.8542
41,2020-09-30,159912.OF,1.7431
42,2020-10-30,159912.OF,1.7996
43,2020-11-30,159912.OF,1.8624
44,2020-12-31,159912.OF,1.9884
45,2021-01-29,159912.OF,2.056
46,2021-02-26,159912.OF,1.998
47,2021-03-31,159912.OF,1.8854
48,2021-04-30,159912.OF,1.9874
49,2021-05-31,159912.OF,2.0645
50,2021-06-30,159912.OF,2.0862
51,2021-07-30,159912.OF,1.9733
52,2021-08-31,159912.OF,1.9419
53,2021-09-30,159912.OF,1.9462
54,2021-10-29,159912.OF,1.9699
55,2021-11-30,159912.OF,1.9952
56,2021-12-31,159912.OF,2.003
57,2022-01-28,159912.OF,1.8012
58,2022-02-28,159912.OF,1.8068
59,2022-03-01,159912.OF,1.8115
