,time,thscode,netAssetValue
0,2017-04-28,161035.OF,0.931
1,2017-05-31,161035.OF,0.888
2,2017-06-30,161035.OF,0.938
3,2017-07-31,161035.OF,0.903
4,2017-08-31,161035.OF,0.917
5,2017-09-29,161035.OF,0.941
6,2017-10-31,161035.OF,0.979
7,2017-11-30,161035.OF,0.945
8,2017-12-29,161035.OF,0.976
9,2018-01-31,161035.OF,0.977
10,2018-02-28,161035.OF,0.965
11,2018-03-30,161035.OF,1.062
12,2018-04-27,161035.OF,1.088
13,2018-05-31,161035.OF,1.158
14,2018-06-29,161035.OF,1.103
15,2018-07-31,161035.OF,1.025
16,2018-08-31,161035.OF,0.953
17,2018-09-28,161035.OF,0.953
18,2018-10-31,161035.OF,0.837
19,2018-11-30,161035.OF,0.877
20,2018-12-28,161035.OF,0.777
21,2019-01-31,161035.OF,0.778
22,2019-02-28,161035.OF,0.918
23,2019-03-29,161035.OF,1.025
24,2019-04-30,161035.OF,1.035
25,2019-05-31,161035.OF,0.992
26,2019-06-28,161035.OF,1.033
27,2019-07-31,161035.OF,1.041
28,2019-08-30,161035.OF,1.152
29,2019-09-30,161035.OF,1.176
30,2019-10-31,161035.OF,1.229
31,2019-11-29,161035.OF,1.221
32,2019-12-31,161035.OF,1.244
33,2020-01-23,161035.OF,1.341
34,2020-02-28,161035.OF,1.381
35,2020-03-31,161035.OF,1.437
36,2020-04-30,161035.OF,1.557
37,2020-05-29,161035.OF,1.651
38,2020-06-30,161035.OF,1.976
39,2020-07-31,161035.OF,2.163
40,2020-08-31,161035.OF,2.15
41,2020-09-30,161035.OF,1.967
42,2020-10-30,161035.OF,2.018
43,2020-11-30,161035.OF,1.846
44,2020-12-31,161035.OF,2.082
45,2021-01-29,161035.OF,2.227
46,2021-02-26,161035.OF,2.144
47,2021-03-31,161035.OF,2.112
48,2021-04-30,161035.OF,2.297
49,2021-05-31,161035.OF,2.367
50,2021-06-30,161035.OF,2.399
51,2021-07-30,161035.OF,2.138
52,2021-08-31,161035.OF,1.945
53,2021-09-30,161035.OF,2.126
54,2021-10-29,161035.OF,2.04
55,2021-11-30,161035.OF,2.041
56,2021-12-31,161035.OF,1.983
57,2022-01-28,161035.OF,1.653
58,2022-02-28,161035.OF,1.737
59,2022-03-01,161035.OF,1.741
