,time,thscode,netAssetValue
0,2017-04-28,510500.OF,6.5055
1,2017-05-31,510500.OF,6.1081
2,2017-06-30,510500.OF,6.4572
3,2017-07-31,510500.OF,6.6352
4,2017-08-31,510500.OF,6.8177
5,2017-09-29,510500.OF,6.9555
6,2017-10-31,510500.OF,6.9083
7,2017-11-30,510500.OF,6.5964
8,2017-12-29,510500.OF,6.5884
9,2018-01-31,510500.OF,6.5149
10,2018-02-28,510500.OF,6.3398
11,2018-03-30,510500.OF,6.4335
12,2018-04-27,510500.OF,6.1689
13,2018-05-31,510500.OF,6.0754
14,2018-06-29,510500.OF,5.5274
15,2018-07-31,510500.OF,5.5105
16,2018-08-31,510500.OF,5.1196
17,2018-09-28,510500.OF,5.1106
18,2018-10-31,510500.OF,4.5523
19,2018-11-30,510500.OF,4.6793
20,2018-12-28,510500.OF,4.4626
21,2019-01-31,510500.OF,4.4725
22,2019-02-28,510500.OF,5.3809
23,2019-03-29,510500.OF,5.9357
24,2019-04-30,510500.OF,5.6794
25,2019-05-31,510500.OF,5.2698
26,2019-06-28,510500.OF,5.3285
27,2019-07-31,510500.OF,5.2944
28,2019-08-30,510500.OF,5.2797
29,2019-09-30,510500.OF,5.3404
30,2019-10-31,510500.OF,5.3154
31,2019-11-29,510500.OF,5.2918
32,2019-12-31,510500.OF,5.7077
33,2020-01-23,510500.OF,5.8247
34,2020-02-28,510500.OF,5.9006
35,2020-03-31,510500.OF,5.4561
36,2020-04-30,510500.OF,5.8005
37,2020-05-29,510500.OF,5.8716
38,2020-06-30,510500.OF,6.4106
39,2020-07-31,510500.OF,7.2259
40,2020-08-31,510500.OF,7.3355
41,2020-09-30,510500.OF,6.8185
42,2020-10-30,510500.OF,6.738
43,2020-11-30,510500.OF,6.9803
44,2020-12-31,510500.OF,7.055
45,2021-01-29,510500.OF,7.0295
46,2021-02-26,510500.OF,7.0526
47,2021-03-31,510500.OF,6.9356
48,2021-04-30,510500.OF,7.2011
49,2021-05-31,510500.OF,7.4912
50,2021-06-30,510500.OF,7.6102
51,2021-07-30,510500.OF,7.5994
52,2021-08-31,510500.OF,8.1464
53,2021-09-30,510500.OF,7.9798
54,2021-10-29,510500.OF,7.8909
55,2021-11-30,510500.OF,8.1559
56,2021-12-31,510500.OF,8.2669
57,2022-01-28,510500.OF,7.3951
58,2022-02-28,510500.OF,7.703
59,2022-03-01,510500.OF,7.7256
