,time,thscode,netAssetValue
0,2017-04-28,510230.OF,5.1741
1,2017-05-31,510230.OF,5.5283
2,2017-06-30,510230.OF,5.7321
3,2017-07-31,510230.OF,6.0628
4,2017-08-31,510230.OF,6.2901
5,2017-09-29,510230.OF,6.1456
6,2017-10-31,510230.OF,6.3131
7,2017-11-30,510230.OF,6.4801
8,2017-12-29,510230.OF,6.3154
9,2018-01-31,510230.OF,6.92
10,2018-02-28,510230.OF,6.3446
11,2018-03-30,510230.OF,6.0135
12,2018-04-27,510230.OF,5.8803
13,2018-05-31,510230.OF,5.7449
14,2018-06-29,510230.OF,5.3418
15,2018-07-31,510230.OF,5.6213
16,2018-08-31,510230.OF,5.5206
17,2018-09-28,510230.OF,5.8259
18,2018-10-31,510230.OF,5.744
19,2018-11-30,510230.OF,5.6246
20,2018-12-28,510230.OF,4.698
21,2019-01-31,510230.OF,5.1098
22,2019-02-28,510230.OF,5.7786
23,2019-03-29,510230.OF,5.9288
24,2019-04-30,510230.OF,6.0765
25,2019-05-31,510230.OF,5.6458
26,2019-06-28,510230.OF,5.7947
27,2019-07-31,510230.OF,5.8441
28,2019-08-30,510230.OF,5.5645
29,2019-09-30,510230.OF,5.6499
30,2019-10-31,510230.OF,5.7641
31,2019-11-29,510230.OF,5.3805
32,2019-12-31,510230.OF,5.746
33,2020-01-23,510230.OF,5.5002
34,2020-02-28,510230.OF,5.2197
35,2020-03-31,510230.OF,4.8915
36,2020-04-30,510230.OF,5.0935
37,2020-05-29,510230.OF,4.9284
38,2020-06-30,510230.OF,5.0845
39,2020-07-31,510230.OF,5.6045
40,2020-08-31,510230.OF,1.1533
41,2020-09-30,510230.OF,1.1158
42,2020-10-30,510230.OF,1.1217
43,2020-11-30,510230.OF,1.2077
44,2020-12-31,510230.OF,1.1751
45,2021-01-29,510230.OF,1.1665
46,2021-02-26,510230.OF,1.1946
47,2021-03-31,510230.OF,1.1681
48,2021-04-30,510230.OF,1.1234
49,2021-05-31,510230.OF,1.191
50,2021-06-30,510230.OF,1.1238
51,2021-07-30,510230.OF,1.0087
52,2021-08-31,510230.OF,1.0534
53,2021-09-30,510230.OF,1.0534
54,2021-10-29,510230.OF,1.0628
55,2021-11-30,510230.OF,1.0252
56,2021-12-31,510230.OF,1.0532
57,2022-01-28,510230.OF,1.0471
58,2022-02-28,510230.OF,1.0461
59,2022-03-01,510230.OF,1.0552
