,time,thscode,netAssetValue
0,2017-04-28,512610.OF,1.4412
1,2017-05-31,512610.OF,1.4335
2,2017-06-30,512610.OF,1.5036
3,2017-07-31,512610.OF,1.4254
4,2017-08-31,512610.OF,1.445
5,2017-09-29,512610.OF,1.4771
6,2017-10-31,512610.OF,1.5784
7,2017-11-30,512610.OF,1.5254
8,2017-12-29,512610.OF,1.578
9,2018-01-31,512610.OF,1.5745
10,2018-02-28,512610.OF,1.5301
11,2018-03-30,512610.OF,1.6967
12,2018-04-27,512610.OF,1.6822
13,2018-05-31,512610.OF,1.8276
14,2018-06-29,512610.OF,1.6914
15,2018-07-31,512610.OF,1.593
16,2018-08-31,512610.OF,1.4746
17,2018-09-28,512610.OF,1.4735
18,2018-10-31,512610.OF,1.2782
19,2018-11-30,512610.OF,1.3314
20,2018-12-28,512610.OF,1.1564
21,2019-01-31,512610.OF,1.1235
22,2019-02-28,512610.OF,1.3465
23,2019-03-29,512610.OF,1.4842
24,2019-04-30,512610.OF,1.4433
25,2019-05-31,512610.OF,1.3153
26,2019-06-28,512610.OF,1.3526
27,2019-07-31,512610.OF,1.3547
28,2019-08-30,512610.OF,1.4353
29,2019-09-30,512610.OF,1.4251
30,2019-10-31,512610.OF,1.4985
31,2019-11-29,512610.OF,1.4557
32,2019-12-31,512610.OF,1.4905
33,2020-01-23,512610.OF,1.5508
34,2020-02-28,512610.OF,1.5737
35,2020-03-31,512610.OF,1.5798
36,2020-04-30,512610.OF,1.6899
37,2020-05-29,512610.OF,1.7509
38,2020-06-30,512610.OF,2.0423
39,2020-07-31,512610.OF,2.346
40,2020-08-31,512610.OF,2.2948
41,2020-09-30,512610.OF,2.0896
42,2020-10-30,512610.OF,2.1332
43,2020-11-30,512610.OF,1.9813
44,2020-12-31,512610.OF,2.2035
45,2021-01-29,512610.OF,2.2636
46,2021-02-26,512610.OF,2.2117
47,2021-03-31,512610.OF,2.1235
48,2021-04-30,512610.OF,2.3715
49,2021-05-31,512610.OF,2.4346
50,2021-06-30,512610.OF,2.4259
51,2021-07-30,512610.OF,2.1693
52,2021-08-31,512610.OF,1.943
53,2021-09-30,512610.OF,2.0408
54,2021-10-29,512610.OF,1.946
55,2021-11-30,512610.OF,1.9875
56,2021-12-31,512610.OF,1.9342
57,2022-01-28,512610.OF,1.6341
58,2022-02-28,512610.OF,1.6855
59,2022-03-01,512610.OF,1.6912
