,time,thscode,netAssetValue
0,2017-04-28,001410.OF,1.18
1,2017-05-31,001410.OF,1.142
2,2017-06-30,001410.OF,1.261
3,2017-07-31,001410.OF,1.375
4,2017-08-31,001410.OF,1.475
5,2017-09-29,001410.OF,1.564
6,2017-10-31,001410.OF,1.555
7,2017-11-30,001410.OF,1.53
8,2017-12-29,001410.OF,1.486
9,2018-01-31,001410.OF,1.443
10,2018-02-28,001410.OF,1.502
11,2018-03-30,001410.OF,1.533
12,2018-04-27,001410.OF,1.479
13,2018-05-31,001410.OF,1.432
14,2018-06-29,001410.OF,1.311
15,2018-07-31,001410.OF,1.352
16,2018-08-31,001410.OF,1.307
17,2018-09-28,001410.OF,1.277
18,2018-10-31,001410.OF,1.162
19,2018-11-30,001410.OF,1.222
20,2018-12-28,001410.OF,1.19
21,2019-01-31,001410.OF,1.224
22,2019-02-28,001410.OF,1.52
23,2019-03-29,001410.OF,1.629
24,2019-04-30,001410.OF,1.565
25,2019-05-31,001410.OF,1.459
26,2019-06-28,001410.OF,1.508
27,2019-07-31,001410.OF,1.651
28,2019-08-30,001410.OF,1.765
29,2019-09-30,001410.OF,1.926
30,2019-10-31,001410.OF,1.941
31,2019-11-29,001410.OF,2.019
32,2019-12-31,001410.OF,2.308
33,2020-01-23,001410.OF,2.646
34,2020-02-28,001410.OF,2.957
35,2020-03-31,001410.OF,2.545
36,2020-04-30,001410.OF,2.797
37,2020-05-29,001410.OF,2.762
38,2020-06-30,001410.OF,3.157
39,2020-07-31,001410.OF,3.534
40,2020-08-31,001410.OF,3.525
41,2020-09-30,001410.OF,3.349
42,2020-10-30,001410.OF,3.405
43,2020-11-30,001410.OF,3.472
44,2020-12-31,001410.OF,3.69
45,2021-01-29,001410.OF,3.655
46,2021-02-26,001410.OF,3.531
47,2021-03-31,001410.OF,3.4
48,2021-04-30,001410.OF,3.594
49,2021-05-31,001410.OF,3.862
50,2021-06-30,001410.OF,4.497
51,2021-07-30,001410.OF,5.206
52,2021-08-31,001410.OF,5.458
53,2021-09-30,001410.OF,5.223
54,2021-10-29,001410.OF,5.463
55,2021-11-30,001410.OF,5.725
56,2021-12-31,001410.OF,5.364
57,2022-01-28,001410.OF,4.68
58,2022-02-28,001410.OF,4.891
59,2022-03-01,001410.OF,4.875
