,time,thscode,netAssetValue
0,2017-04-28,003876.OF,1.0536
1,2017-05-31,003876.OF,1.0781
2,2017-06-30,003876.OF,1.1523
3,2017-07-31,003876.OF,1.1825
4,2017-08-31,003876.OF,1.2088
5,2017-09-29,003876.OF,1.2116
6,2017-10-31,003876.OF,1.2541
7,2017-11-30,003876.OF,1.2622
8,2017-12-29,003876.OF,1.2845
9,2018-01-31,003876.OF,1.3674
10,2018-02-28,003876.OF,1.2856
11,2018-03-30,003876.OF,1.2363
12,2018-04-27,003876.OF,1.1891
13,2018-05-31,003876.OF,1.2102
14,2018-06-29,003876.OF,1.1377
15,2018-07-31,003876.OF,1.1578
16,2018-08-31,003876.OF,1.1037
17,2018-09-28,003876.OF,1.144
18,2018-10-31,003876.OF,1.0456
19,2018-11-30,003876.OF,1.0556
20,2018-12-28,003876.OF,1.0071
21,2019-01-31,003876.OF,1.0744
22,2019-02-28,003876.OF,1.2029
23,2019-03-29,003876.OF,1.2601
24,2019-04-30,003876.OF,1.2765
25,2019-05-31,003876.OF,1.1873
26,2019-06-28,003876.OF,1.265
27,2019-07-31,003876.OF,1.331
28,2019-08-30,003876.OF,1.3439
29,2019-09-30,003876.OF,1.3521
30,2019-10-31,003876.OF,1.3785
31,2019-11-29,003876.OF,1.3755
32,2019-12-31,003876.OF,1.4758
33,2020-01-23,003876.OF,1.4501
34,2020-02-28,003876.OF,1.4581
35,2020-03-31,003876.OF,1.3613
36,2020-04-30,003876.OF,1.4519
37,2020-05-29,003876.OF,1.4329
38,2020-06-30,003876.OF,1.612
39,2020-07-31,003876.OF,1.8673
40,2020-08-31,003876.OF,1.9404
41,2020-09-30,003876.OF,1.8661
42,2020-10-30,003876.OF,1.9149
43,2020-11-30,003876.OF,2.0015
44,2020-12-31,003876.OF,2.1252
45,2021-01-29,003876.OF,2.1954
46,2021-02-26,003876.OF,2.1754
47,2021-03-31,003876.OF,2.0652
48,2021-04-30,003876.OF,2.1195
49,2021-05-31,003876.OF,2.1925
50,2021-06-30,003876.OF,2.2019
51,2021-07-30,003876.OF,2.0683
52,2021-08-31,003876.OF,2.0761
53,2021-09-30,003876.OF,2.0852
54,2021-10-29,003876.OF,2.0924
55,2021-11-30,003876.OF,2.0647
56,2021-12-31,003876.OF,2.0844
57,2022-01-28,003876.OF,1.9335
58,2022-02-28,003876.OF,1.9231
59,2022-03-01,003876.OF,1.9327
