,time,thscode,netAssetValue
0,2017-04-28,320014.OF,1.094
1,2017-05-31,320014.OF,1.041
2,2017-06-30,320014.OF,1.106
3,2017-07-31,320014.OF,1.143
4,2017-08-31,320014.OF,1.166
5,2017-09-29,320014.OF,1.193
6,2017-10-31,320014.OF,1.212
7,2017-11-30,320014.OF,1.176
8,2017-12-29,320014.OF,1.168
9,2018-01-31,320014.OF,1.158
10,2018-02-28,320014.OF,1.132
11,2018-03-30,320014.OF,1.158
12,2018-04-27,320014.OF,1.133
13,2018-05-31,320014.OF,1.113
14,2018-06-29,320014.OF,1.05
15,2018-07-31,320014.OF,1.07
16,2018-08-31,320014.OF,0.9929
17,2018-09-28,320014.OF,1.0159
18,2018-10-31,320014.OF,0.9046
19,2018-11-30,320014.OF,0.8988
20,2018-12-28,320014.OF,0.8498
21,2019-01-31,320014.OF,0.9052
22,2019-02-28,320014.OF,1.0213
23,2019-03-29,320014.OF,1.0812
24,2019-04-30,320014.OF,1.1034
25,2019-05-31,320014.OF,1.0375
26,2019-06-28,320014.OF,1.0972
27,2019-07-31,320014.OF,1.1156
28,2019-08-30,320014.OF,1.1099
29,2019-09-30,320014.OF,1.1145
30,2019-10-31,320014.OF,1.1379
31,2019-11-29,320014.OF,1.1263
32,2019-12-31,320014.OF,1.1965
33,2020-01-23,320014.OF,1.1731
34,2020-02-28,320014.OF,1.172
35,2020-03-31,320014.OF,1.104
36,2020-04-30,320014.OF,1.1646
37,2020-05-29,320014.OF,1.1566
38,2020-06-30,320014.OF,1.2515
39,2020-07-31,320014.OF,1.4278
40,2020-08-31,320014.OF,1.4884
41,2020-09-30,320014.OF,1.4389
42,2020-10-30,320014.OF,1.4894
43,2020-11-30,320014.OF,1.5767
44,2020-12-31,320014.OF,1.6618
45,2021-01-29,320014.OF,1.7026
46,2021-02-26,320014.OF,1.7124
47,2021-03-31,320014.OF,1.6372
48,2021-04-30,320014.OF,1.6437
49,2021-05-31,320014.OF,1.7135
50,2021-06-30,320014.OF,1.7324
51,2021-07-30,320014.OF,1.6367
52,2021-08-31,320014.OF,1.6568
53,2021-09-30,320014.OF,1.6933
54,2021-10-29,320014.OF,1.7085
55,2021-11-30,320014.OF,1.6938
56,2021-12-31,320014.OF,1.7343
57,2022-01-28,320014.OF,1.6103
58,2022-02-28,320014.OF,1.6167
59,2022-03-01,320014.OF,1.6293
