,time,thscode,netAssetValue
0,2017-04-28,000960.OF,1.051
1,2017-05-31,000960.OF,1.005
2,2017-06-30,000960.OF,1.064
3,2017-07-31,000960.OF,1.042
4,2017-08-31,000960.OF,1.061
5,2017-09-29,000960.OF,1.078
6,2017-10-31,000960.OF,1.143
7,2017-11-30,000960.OF,1.075
8,2017-12-29,000960.OF,1.087
9,2018-01-31,000960.OF,1.092
10,2018-02-28,000960.OF,1.066
11,2018-03-30,000960.OF,1.183
12,2018-04-27,000960.OF,1.273
13,2018-05-31,000960.OF,1.351
14,2018-06-29,000960.OF,1.268
15,2018-07-31,000960.OF,1.178
16,2018-08-31,000960.OF,1.141
17,2018-09-28,000960.OF,1.143
18,2018-10-31,000960.OF,0.999
19,2018-11-30,000960.OF,1.042
20,2018-12-28,000960.OF,0.951
21,2019-01-31,000960.OF,0.944
22,2019-02-28,000960.OF,1.129
23,2019-03-29,000960.OF,1.285
24,2019-04-30,000960.OF,1.286
25,2019-05-31,000960.OF,1.269
26,2019-06-28,000960.OF,1.337
27,2019-07-31,000960.OF,1.321
28,2019-08-30,000960.OF,1.508
29,2019-09-30,000960.OF,1.573
30,2019-10-31,000960.OF,1.621
31,2019-11-29,000960.OF,1.563
32,2019-12-31,000960.OF,1.577
33,2020-01-23,000960.OF,1.746
34,2020-02-28,000960.OF,1.848
35,2020-03-31,000960.OF,1.882
36,2020-04-30,000960.OF,2.048
37,2020-05-29,000960.OF,2.31
38,2020-06-30,000960.OF,2.682
39,2020-07-31,000960.OF,3.179
40,2020-08-31,000960.OF,3.035
41,2020-09-30,000960.OF,2.865
42,2020-10-30,000960.OF,3.076
43,2020-11-30,000960.OF,2.782
44,2020-12-31,000960.OF,3.061
45,2021-01-29,000960.OF,3.466
46,2021-02-26,000960.OF,3.286
47,2021-03-31,000960.OF,3.154
48,2021-04-30,000960.OF,3.492
49,2021-05-31,000960.OF,3.541
50,2021-06-30,000960.OF,3.539
51,2021-07-30,000960.OF,3.2
52,2021-08-31,000960.OF,2.944
53,2021-09-30,000960.OF,3.181
54,2021-10-29,000960.OF,2.963
55,2021-11-30,000960.OF,2.979
56,2021-12-31,000960.OF,2.835
57,2022-01-28,000960.OF,2.431
58,2022-02-28,000960.OF,2.532
59,2022-03-01,000960.OF,2.543
