,time,thscode,netAssetValue
0,2017-04-28,001237.OF,0.7922
1,2017-05-31,001237.OF,0.8349
2,2017-06-30,001237.OF,0.8642
3,2017-07-31,001237.OF,0.9044
4,2017-08-31,001237.OF,0.9337
5,2017-09-29,001237.OF,0.9264
6,2017-10-31,001237.OF,0.9674
7,2017-11-30,001237.OF,0.9931
8,2017-12-29,001237.OF,0.9921
9,2018-01-31,001237.OF,1.0762
10,2018-02-28,001237.OF,0.9921
11,2018-03-30,001237.OF,0.9408
12,2018-04-27,001237.OF,0.92
13,2018-05-31,001237.OF,0.9243
14,2018-06-29,001237.OF,0.8739
15,2018-07-31,001237.OF,0.9045
16,2018-08-31,001237.OF,0.8811
17,2018-09-28,001237.OF,0.9273
18,2018-10-31,001237.OF,0.8747
19,2018-11-30,001237.OF,0.8672
20,2018-12-28,001237.OF,0.8211
21,2019-01-31,001237.OF,0.8845
22,2019-02-28,001237.OF,0.9696
23,2019-03-29,001237.OF,1.0007
24,2019-04-30,001237.OF,1.0367
25,2019-05-31,001237.OF,0.9703
26,2019-06-28,001237.OF,1.0437
27,2019-07-31,001237.OF,1.0464
28,2019-08-30,001237.OF,1.0379
29,2019-09-30,001237.OF,1.0503
30,2019-10-31,001237.OF,1.0697
31,2019-11-29,001237.OF,1.0526
32,2019-12-31,001237.OF,1.1084
33,2020-01-23,001237.OF,1.067
34,2020-02-28,001237.OF,1.0383
35,2020-03-31,001237.OF,0.9922
36,2020-04-30,001237.OF,1.0541
37,2020-05-29,001237.OF,1.0399
38,2020-06-30,001237.OF,1.0972
39,2020-07-31,001237.OF,1.2281
40,2020-08-31,001237.OF,1.2672
41,2020-09-30,001237.OF,1.23
42,2020-10-30,001237.OF,1.2513
43,2020-11-30,001237.OF,1.3217
44,2020-12-31,001237.OF,1.3845
45,2021-01-29,001237.OF,1.411
46,2021-02-26,001237.OF,1.4272
47,2021-03-31,001237.OF,1.3501
48,2021-04-30,001237.OF,1.3382
49,2021-05-31,001237.OF,1.3994
50,2021-06-30,001237.OF,1.3571
51,2021-07-30,001237.OF,1.2341
52,2021-08-31,001237.OF,1.2285
53,2021-09-30,001237.OF,1.2676
54,2021-10-29,001237.OF,1.2928
55,2021-11-30,001237.OF,1.2554
56,2021-12-31,001237.OF,1.2948
57,2022-01-28,001237.OF,1.2132
58,2022-02-28,001237.OF,1.2233
59,2022-03-01,001237.OF,1.2402
