,time,thscode,netAssetValue
0,2017-04-28,002906.OF,0.992
1,2017-05-31,002906.OF,0.933
2,2017-06-30,002906.OF,0.983
3,2017-07-31,002906.OF,1.042
4,2017-08-31,002906.OF,1.081
5,2017-09-29,002906.OF,1.112
6,2017-10-31,002906.OF,1.109
7,2017-11-30,002906.OF,1.094
8,2017-12-29,002906.OF,1.088
9,2018-01-31,002906.OF,1.094
10,2018-02-28,002906.OF,1.06
11,2018-03-30,002906.OF,1.047
12,2018-04-27,002906.OF,0.998
13,2018-05-31,002906.OF,0.987
14,2018-06-29,002906.OF,0.902
15,2018-07-31,002906.OF,0.909
16,2018-08-31,002906.OF,0.854
17,2018-09-28,002906.OF,0.844
18,2018-10-31,002906.OF,0.767
19,2018-11-30,002906.OF,0.785
20,2018-12-28,002906.OF,0.752
21,2019-01-31,002906.OF,0.736
22,2019-02-28,002906.OF,0.873
23,2019-03-29,002906.OF,0.944
24,2019-04-30,002906.OF,0.908
25,2019-05-31,002906.OF,0.851
26,2019-06-28,002906.OF,0.861
27,2019-07-31,002906.OF,0.885
28,2019-08-30,002906.OF,0.889
29,2019-09-30,002906.OF,0.895
30,2019-10-31,002906.OF,0.896
31,2019-11-29,002906.OF,0.892
32,2019-12-31,002906.OF,0.958
33,2020-01-23,002906.OF,0.991
34,2020-02-28,002906.OF,1.0
35,2020-03-31,002906.OF,0.909
36,2020-04-30,002906.OF,0.988
37,2020-05-29,002906.OF,1.0
38,2020-06-30,002906.OF,1.115
39,2020-07-31,002906.OF,1.285
40,2020-08-31,002906.OF,1.312
41,2020-09-30,002906.OF,1.236
42,2020-10-30,002906.OF,1.223
43,2020-11-30,002906.OF,1.256
44,2020-12-31,002906.OF,1.327
45,2021-01-29,002906.OF,1.355
46,2021-02-26,002906.OF,1.31
47,2021-03-31,002906.OF,1.24
48,2021-04-30,002906.OF,1.311
49,2021-05-31,002906.OF,1.359
50,2021-06-30,002906.OF,1.401
51,2021-07-30,002906.OF,1.418
52,2021-08-31,002906.OF,1.493
53,2021-09-30,002906.OF,1.422
54,2021-10-29,002906.OF,1.421
55,2021-11-30,002906.OF,1.443
56,2021-12-31,002906.OF,1.439
57,2022-01-28,002906.OF,1.285
58,2022-02-28,002906.OF,1.331
59,2022-03-01,002906.OF,1.331
