,time,thscode,netAssetValue
0,2017-04-28,161217.OF,0.656
1,2017-05-31,161217.OF,0.636
2,2017-06-30,161217.OF,0.676
3,2017-07-31,161217.OF,0.793
4,2017-08-31,161217.OF,0.816
5,2017-09-29,161217.OF,0.81
6,2017-10-31,161217.OF,0.782
7,2017-11-30,161217.OF,0.763
8,2017-12-29,161217.OF,0.776
9,2018-01-31,161217.OF,0.81
10,2018-02-28,161217.OF,0.778
11,2018-03-30,161217.OF,0.74
12,2018-04-27,161217.OF,0.711
13,2018-05-31,161217.OF,0.705
14,2018-06-29,161217.OF,0.664
15,2018-07-31,161217.OF,0.661
16,2018-08-31,161217.OF,0.625
17,2018-09-28,161217.OF,0.657
18,2018-10-31,161217.OF,0.604
19,2018-11-30,161217.OF,0.581
20,2018-12-28,161217.OF,0.55
21,2019-01-31,161217.OF,0.562
22,2019-02-28,161217.OF,0.646
23,2019-03-29,161217.OF,0.655
24,2019-04-30,161217.OF,0.637
25,2019-05-31,161217.OF,0.621
26,2019-06-28,161217.OF,0.633
27,2019-07-31,161217.OF,0.619
28,2019-08-30,161217.OF,0.611
29,2019-09-30,161217.OF,0.612
30,2019-10-31,161217.OF,0.599
31,2019-11-29,161217.OF,0.617
32,2019-12-31,161217.OF,0.684
33,2020-01-23,161217.OF,0.67
34,2020-02-28,161217.OF,0.644
35,2020-03-31,161217.OF,0.588
36,2020-04-30,161217.OF,0.6
37,2020-05-29,161217.OF,0.604
38,2020-06-30,161217.OF,0.629
39,2020-07-31,161217.OF,0.746
40,2020-08-31,161217.OF,0.754
41,2020-09-30,161217.OF,0.708
42,2020-10-30,161217.OF,0.721
43,2020-11-30,161217.OF,0.865
44,2020-12-31,161217.OF,0.884
45,2021-01-29,161217.OF,0.919
46,2021-02-26,161217.OF,1.013
47,2021-03-31,161217.OF,0.934
48,2021-04-30,161217.OF,0.997
49,2021-05-31,161217.OF,1.072
50,2021-06-30,161217.OF,1.05
51,2021-07-30,161217.OF,1.247
52,2021-08-31,161217.OF,1.458
53,2021-09-30,161217.OF,1.335
54,2021-10-29,161217.OF,1.288
55,2021-11-30,161217.OF,1.296
56,2021-12-31,161217.OF,1.261
57,2022-01-28,161217.OF,1.173
58,2022-02-28,161217.OF,1.342
59,2022-03-01,161217.OF,1.33
