,time,thscode,netAssetValue
0,2017-04-28,004342.OF,1.2434
1,2017-05-31,004342.OF,1.2656
2,2017-06-30,004342.OF,1.3438
3,2017-07-31,004342.OF,1.3791
4,2017-08-31,004342.OF,1.4116
5,2017-09-29,004342.OF,1.4175
6,2017-10-31,004342.OF,1.4769
7,2017-11-30,004342.OF,1.4771
8,2017-12-29,004342.OF,1.4828
9,2018-01-31,004342.OF,1.5687
10,2018-02-28,004342.OF,1.4811
11,2018-03-30,004342.OF,1.4361
12,2018-04-27,004342.OF,1.3863
13,2018-05-31,004342.OF,1.4036
14,2018-06-29,004342.OF,1.3095
15,2018-07-31,004342.OF,1.3222
16,2018-08-31,004342.OF,1.2588
17,2018-09-28,004342.OF,1.297
18,2018-10-31,004342.OF,1.1947
19,2018-11-30,004342.OF,1.2014
20,2018-12-28,004342.OF,1.1424
21,2019-01-31,004342.OF,1.21
22,2019-02-28,004342.OF,1.3764
23,2019-03-29,004342.OF,1.4458
24,2019-04-30,004342.OF,1.4609
25,2019-05-31,004342.OF,1.3649
26,2019-06-28,004342.OF,1.4431
27,2019-07-31,004342.OF,1.4659
28,2019-08-30,004342.OF,1.4616
29,2019-09-30,004342.OF,1.4675
30,2019-10-31,004342.OF,1.4932
31,2019-11-29,004342.OF,1.4728
32,2019-12-31,004342.OF,1.5711
33,2020-01-23,004342.OF,1.5403
34,2020-02-28,004342.OF,1.5225
35,2020-03-31,004342.OF,1.4238
36,2020-04-30,004342.OF,1.5086
37,2020-05-29,004342.OF,1.4948
38,2020-06-30,004342.OF,1.6152
39,2020-07-31,004342.OF,1.8594
40,2020-08-31,004342.OF,1.9196
41,2020-09-30,004342.OF,1.8381
42,2020-10-30,004342.OF,1.8806
43,2020-11-30,004342.OF,1.9841
44,2020-12-31,004342.OF,2.0799
45,2021-01-29,004342.OF,2.1331
46,2021-02-26,004342.OF,2.1292
47,2021-03-31,004342.OF,2.021
48,2021-04-30,004342.OF,2.0557
49,2021-05-31,004342.OF,2.14
50,2021-06-30,004342.OF,2.1118
51,2021-07-30,004342.OF,1.967
52,2021-08-31,004342.OF,1.972
53,2021-09-30,004342.OF,1.9973
54,2021-10-29,004342.OF,2.015
55,2021-11-30,004342.OF,1.9863
56,2021-12-31,004342.OF,2.026
57,2022-01-28,004342.OF,1.8794
58,2022-02-28,004342.OF,1.8851
59,2022-03-01,004342.OF,1.9
