,time,thscode,netAssetValue
0,2017-04-28,519935.OF,1.04
1,2017-05-31,519935.OF,1.027
2,2017-06-30,519935.OF,1.097
3,2017-07-31,519935.OF,1.114
4,2017-08-31,519935.OF,1.09
5,2017-09-29,519935.OF,1.129
6,2017-10-31,519935.OF,1.186
7,2017-11-30,519935.OF,1.137
8,2017-12-29,519935.OF,1.179
9,2018-01-31,519935.OF,1.2
10,2018-02-28,519935.OF,1.195
11,2018-03-30,519935.OF,1.218
12,2018-04-27,519935.OF,1.167
13,2018-05-31,519935.OF,1.215
14,2018-06-29,519935.OF,1.137
15,2018-07-31,519935.OF,1.119
16,2018-08-31,519935.OF,1.054
17,2018-09-28,519935.OF,1.07
18,2018-10-31,519935.OF,0.986
19,2018-11-30,519935.OF,0.986
20,2018-12-28,519935.OF,0.956
21,2019-01-31,519935.OF,0.993
22,2019-02-28,519935.OF,1.116
23,2019-03-29,519935.OF,1.199
24,2019-04-30,519935.OF,1.206
25,2019-05-31,519935.OF,1.127
26,2019-06-28,519935.OF,1.182
27,2019-07-31,519935.OF,1.19
28,2019-08-30,519935.OF,1.217
29,2019-09-30,519935.OF,1.204
30,2019-10-31,519935.OF,1.224
31,2019-11-29,519935.OF,1.22
32,2019-12-31,519935.OF,1.265
33,2020-01-23,519935.OF,1.465
34,2020-02-28,519935.OF,1.652
35,2020-03-31,519935.OF,1.392
36,2020-04-30,519935.OF,1.55
37,2020-05-29,519935.OF,1.533
38,2020-06-30,519935.OF,1.778
39,2020-07-31,519935.OF,1.921
40,2020-08-31,519935.OF,1.788
41,2020-09-30,519935.OF,1.721
42,2020-10-30,519935.OF,1.687
43,2020-11-30,519935.OF,1.694
44,2020-12-31,519935.OF,1.862
45,2021-01-29,519935.OF,1.925
46,2021-02-26,519935.OF,1.77
47,2021-03-31,519935.OF,1.635
48,2021-04-30,519935.OF,1.792
49,2021-05-31,519935.OF,1.895
50,2021-06-30,519935.OF,2.029
51,2021-07-30,519935.OF,2.164
52,2021-08-31,519935.OF,2.102
53,2021-09-30,519935.OF,2.101
54,2021-10-29,519935.OF,2.179
55,2021-11-30,519935.OF,2.236
56,2021-12-31,519935.OF,2.089
57,2022-01-28,519935.OF,1.85
58,2022-02-28,519935.OF,1.896
59,2022-03-01,519935.OF,1.885
