,time,thscode,netAssetValue
0,2017-04-28,160516.OF,1.0719
1,2017-05-31,160516.OF,1.1045
2,2017-06-30,160516.OF,1.1482
3,2017-07-31,160516.OF,1.2048
4,2017-08-31,160516.OF,1.2794
5,2017-09-29,160516.OF,1.2496
6,2017-10-31,160516.OF,1.2563
7,2017-11-30,160516.OF,1.273
8,2017-12-29,160516.OF,1.1837
9,2018-01-31,160516.OF,1.2387
10,2018-02-28,160516.OF,1.1227
11,2018-03-30,160516.OF,1.0807
12,2018-04-27,160516.OF,1.0525
13,2018-05-31,160516.OF,1.0209
14,2018-06-29,160516.OF,0.946
15,2018-07-31,160516.OF,0.9663
16,2018-08-31,160516.OF,0.9319
17,2018-09-28,160516.OF,0.9656
18,2018-10-31,160516.OF,0.9605
19,2018-11-30,160516.OF,0.9682
20,2018-12-28,160516.OF,0.8743
21,2019-01-31,160516.OF,0.9431
22,2019-02-28,160516.OF,1.1687
23,2019-03-29,160516.OF,1.2325
24,2019-04-30,160516.OF,1.2124
25,2019-05-31,160516.OF,1.1041
26,2019-06-28,160516.OF,1.2029
27,2019-07-31,160516.OF,1.1896
28,2019-08-30,160516.OF,1.1484
29,2019-09-30,160516.OF,1.1557
30,2019-10-31,160516.OF,1.1469
31,2019-11-29,160516.OF,1.1154
32,2019-12-31,160516.OF,1.2155
33,2020-01-23,160516.OF,1.1607
34,2020-02-28,160516.OF,1.1276
35,2020-03-31,160516.OF,1.0482
36,2020-04-30,160516.OF,1.0869
37,2020-05-29,160516.OF,1.0452
38,2020-06-30,160516.OF,1.1338
39,2020-07-31,160516.OF,1.3617
40,2020-08-31,160516.OF,1.4039
41,2020-09-30,160516.OF,1.3549
42,2020-10-30,160516.OF,1.3044
43,2020-11-30,160516.OF,1.3796
44,2020-12-31,160516.OF,1.3903
45,2021-01-29,160516.OF,1.3263
46,2021-02-26,160516.OF,1.2665
47,2021-03-31,160516.OF,1.2073
48,2021-04-30,160516.OF,1.2091
49,2021-05-31,160516.OF,1.3406
50,2021-06-30,160516.OF,1.3116
51,2021-07-30,160516.OF,1.2305
52,2021-08-31,160516.OF,1.3524
53,2021-09-30,160516.OF,1.3836
54,2021-10-29,160516.OF,1.3315
55,2021-11-30,160516.OF,1.3324
56,2021-12-31,160516.OF,1.4135
57,2022-01-28,160516.OF,1.3025
58,2022-02-28,160516.OF,1.2387
59,2022-03-01,160516.OF,1.2496
