,time,thscode,netAssetValue
0,2017-04-28,001223.OF,1.041
1,2017-05-31,001223.OF,1.027
2,2017-06-30,001223.OF,1.085
3,2017-07-31,001223.OF,1.034
4,2017-08-31,001223.OF,1.06
5,2017-09-29,001223.OF,1.09
6,2017-10-31,001223.OF,1.099
7,2017-11-30,001223.OF,1.053
8,2017-12-29,001223.OF,1.098
9,2018-01-31,001223.OF,1.101
10,2018-02-28,001223.OF,1.148
11,2018-03-30,001223.OF,1.2
12,2018-04-27,001223.OF,1.135
13,2018-05-31,001223.OF,1.166
14,2018-06-29,001223.OF,1.061
15,2018-07-31,001223.OF,1.034
16,2018-08-31,001223.OF,0.918
17,2018-09-28,001223.OF,0.916
18,2018-10-31,001223.OF,0.852
19,2018-11-30,001223.OF,0.87
20,2018-12-28,001223.OF,0.861
21,2019-01-31,001223.OF,0.862
22,2019-02-28,001223.OF,1.038
23,2019-03-29,001223.OF,1.134
24,2019-04-30,001223.OF,1.054
25,2019-05-31,001223.OF,0.983
26,2019-06-28,001223.OF,0.994
27,2019-07-31,001223.OF,1.009
28,2019-08-30,001223.OF,1.046
29,2019-09-30,001223.OF,1.059
30,2019-10-31,001223.OF,1.072
31,2019-11-29,001223.OF,1.058
32,2019-12-31,001223.OF,1.151
33,2020-01-23,001223.OF,1.178
34,2020-02-28,001223.OF,1.205
35,2020-03-31,001223.OF,1.103
36,2020-04-30,001223.OF,1.183
37,2020-05-29,001223.OF,1.195
38,2020-06-30,001223.OF,1.351
39,2020-07-31,001223.OF,1.434
40,2020-08-31,001223.OF,1.482
41,2020-09-30,001223.OF,1.428
42,2020-10-30,001223.OF,1.362
43,2020-11-30,001223.OF,1.39
44,2020-12-31,001223.OF,1.446
45,2021-01-29,001223.OF,1.464
46,2021-02-26,001223.OF,1.396
47,2021-03-31,001223.OF,1.313
48,2021-04-30,001223.OF,1.376
49,2021-05-31,001223.OF,1.419
50,2021-06-30,001223.OF,1.439
51,2021-07-30,001223.OF,1.302
52,2021-08-31,001223.OF,1.238
53,2021-09-30,001223.OF,1.286
54,2021-10-29,001223.OF,1.337
55,2021-11-30,001223.OF,1.391
56,2021-12-31,001223.OF,1.429
57,2022-01-28,001223.OF,1.278
58,2022-02-28,001223.OF,1.265
59,2022-03-01,001223.OF,1.271
