,time,thscode,netAssetValue
0,2017-04-28,001426.OF,1.0219
1,2017-05-31,001426.OF,1.0344
2,2017-06-30,001426.OF,1.1038
3,2017-07-31,001426.OF,1.1158
4,2017-08-31,001426.OF,1.1368
5,2017-09-29,001426.OF,1.142
6,2017-10-31,001426.OF,1.1699
7,2017-11-30,001426.OF,1.156
8,2017-12-29,001426.OF,1.14
9,2018-01-31,001426.OF,1.1632
10,2018-02-28,001426.OF,1.1193
11,2018-03-30,001426.OF,1.0712
12,2018-04-27,001426.OF,1.0416
13,2018-05-31,001426.OF,1.0487
14,2018-06-29,001426.OF,0.9795
15,2018-07-31,001426.OF,1.0004
16,2018-08-31,001426.OF,0.9379
17,2018-09-28,001426.OF,0.9529
18,2018-10-31,001426.OF,0.8733
19,2018-11-30,001426.OF,0.8753
20,2018-12-28,001426.OF,0.8387
21,2019-01-31,001426.OF,0.8645
22,2019-02-28,001426.OF,0.9721
23,2019-03-29,001426.OF,1.0389
24,2019-04-30,001426.OF,1.0425
25,2019-05-31,001426.OF,0.9683
26,2019-06-28,001426.OF,1.0209
27,2019-07-31,001426.OF,1.0507
28,2019-08-30,001426.OF,1.0338
29,2019-09-30,001426.OF,1.037
30,2019-10-31,001426.OF,1.0574
31,2019-11-29,001426.OF,1.0391
32,2019-12-31,001426.OF,1.114
33,2020-01-23,001426.OF,1.0886
34,2020-02-28,001426.OF,1.076
35,2020-03-31,001426.OF,1.0205
36,2020-04-30,001426.OF,1.0792
37,2020-05-29,001426.OF,1.0793
38,2020-06-30,001426.OF,1.1605
39,2020-07-31,001426.OF,1.3249
40,2020-08-31,001426.OF,1.4252
41,2020-09-30,001426.OF,1.3608
42,2020-10-30,001426.OF,1.3954
43,2020-11-30,001426.OF,1.4574
44,2020-12-31,001426.OF,1.5514
45,2021-01-29,001426.OF,1.5715
46,2021-02-26,001426.OF,1.5405
47,2021-03-31,001426.OF,1.4651
48,2021-04-30,001426.OF,1.5178
49,2021-05-31,001426.OF,1.5829
50,2021-06-30,001426.OF,1.5986
51,2021-07-30,001426.OF,1.4958
52,2021-08-31,001426.OF,1.5032
53,2021-09-30,001426.OF,1.5242
54,2021-10-29,001426.OF,1.5473
55,2021-11-30,001426.OF,1.5196
56,2021-12-31,001426.OF,1.5482
57,2022-01-28,001426.OF,1.4264
58,2022-02-28,001426.OF,1.4516
59,2022-03-01,001426.OF,1.4612
