,time,thscode,netAssetValue
0,2017-04-28,510300.OF,3.4384
1,2017-05-31,510300.OF,3.4979
2,2017-06-30,510300.OF,3.6919
3,2017-07-31,510300.OF,3.7924
4,2017-08-31,510300.OF,3.8831
5,2017-09-29,510300.OF,3.8976
6,2017-10-31,510300.OF,4.0679
7,2017-11-30,510300.OF,4.0665
8,2017-12-29,510300.OF,4.0776
9,2018-01-31,510300.OF,4.2792
10,2018-02-28,510300.OF,4.0267
11,2018-03-30,510300.OF,3.8991
12,2018-04-27,510300.OF,3.7566
13,2018-05-31,510300.OF,3.8083
14,2018-06-29,510300.OF,3.5411
15,2018-07-31,510300.OF,3.5773
16,2018-08-31,510300.OF,3.3985
17,2018-09-28,510300.OF,3.5071
18,2018-10-31,510300.OF,3.2145
19,2018-11-30,510300.OF,3.2336
20,2018-12-28,510300.OF,3.07
21,2019-01-31,510300.OF,3.2019
22,2019-02-28,510300.OF,3.6674
23,2019-03-29,510300.OF,3.8653
24,2019-04-30,510300.OF,3.9051
25,2019-05-31,510300.OF,3.6351
26,2019-06-28,510300.OF,3.8542
27,2019-07-31,510300.OF,3.8935
28,2019-08-30,510300.OF,3.8641
29,2019-09-30,510300.OF,3.8798
30,2019-10-31,510300.OF,3.9513
31,2019-11-29,510300.OF,3.8909
32,2019-12-31,510300.OF,4.0934
33,2020-01-23,510300.OF,3.9983
34,2020-02-28,510300.OF,3.9313
35,2020-03-31,510300.OF,3.6768
36,2020-04-30,510300.OF,3.9017
37,2020-05-29,510300.OF,3.8664
38,2020-06-30,510300.OF,4.1868
39,2020-07-31,510300.OF,4.7535
40,2020-08-31,510300.OF,4.8822
41,2020-09-30,510300.OF,4.6513
42,2020-10-30,510300.OF,4.761
43,2020-11-30,510300.OF,5.0307
44,2020-12-31,510300.OF,5.2842
45,2021-01-29,510300.OF,5.3527
46,2021-02-26,510300.OF,5.3384
47,2021-03-31,510300.OF,5.0489
48,2021-04-30,510300.OF,5.1303
49,2021-05-31,510300.OF,5.3416
50,2021-06-30,510300.OF,5.2646
51,2021-07-30,510300.OF,4.8776
52,2021-08-31,510300.OF,4.8807
53,2021-09-30,510300.OF,4.9431
54,2021-10-29,510300.OF,4.9875
55,2021-11-30,510300.OF,4.9103
56,2021-12-31,510300.OF,5.0162
57,2022-01-28,510300.OF,4.5631
58,2022-02-28,510300.OF,4.5786
59,2022-03-01,510300.OF,4.6167
