,time,thscode,netAssetValue
0,2017-04-28,370023.OF,1.308
1,2017-05-31,370023.OF,1.339
2,2017-06-30,370023.OF,1.406
3,2017-07-31,370023.OF,1.389
4,2017-08-31,370023.OF,1.435
5,2017-09-29,370023.OF,1.462
6,2017-10-31,370023.OF,1.543
7,2017-11-30,370023.OF,1.504
8,2017-12-29,370023.OF,1.549
9,2018-01-31,370023.OF,1.616
10,2018-02-28,370023.OF,1.543
11,2018-03-30,370023.OF,1.553
12,2018-04-27,370023.OF,1.512
13,2018-05-31,370023.OF,1.626
14,2018-06-29,370023.OF,1.508
15,2018-07-31,370023.OF,1.488
16,2018-08-31,370023.OF,1.395
17,2018-09-28,370023.OF,1.433
18,2018-10-31,370023.OF,1.259
19,2018-11-30,370023.OF,1.286
20,2018-12-28,370023.OF,1.214
21,2019-01-31,370023.OF,1.265
22,2019-02-28,370023.OF,1.47
23,2019-03-29,370023.OF,1.576
24,2019-04-30,370023.OF,1.585
25,2019-05-31,370023.OF,1.488
26,2019-06-28,370023.OF,1.581
27,2019-07-31,370023.OF,1.577
28,2019-08-30,370023.OF,1.625
29,2019-09-30,370023.OF,1.615
30,2019-10-31,370023.OF,1.655
31,2019-11-29,370023.OF,1.608
32,2019-12-31,370023.OF,1.677
33,2020-01-23,370023.OF,1.659
34,2020-02-28,370023.OF,1.657
35,2020-03-31,370023.OF,1.614
36,2020-04-30,370023.OF,1.728
37,2020-05-29,370023.OF,1.763
38,2020-06-30,370023.OF,1.972
39,2020-07-31,370023.OF,2.264
40,2020-08-31,370023.OF,2.309
41,2020-09-30,370023.OF,2.163
42,2020-10-30,370023.OF,2.217
43,2020-11-30,370023.OF,2.198
44,2020-12-31,370023.OF,2.4319
45,2021-01-29,370023.OF,2.5023
46,2021-02-26,370023.OF,2.4458
47,2021-03-31,370023.OF,2.3226
48,2021-04-30,370023.OF,2.4154
49,2021-05-31,370023.OF,2.5174
50,2021-06-30,370023.OF,2.4331
51,2021-07-30,370023.OF,2.1459
52,2021-08-31,370023.OF,2.0409
53,2021-09-30,370023.OF,2.1399
54,2021-10-29,370023.OF,2.1461
55,2021-11-30,370023.OF,2.0938
56,2021-12-31,370023.OF,2.1122
57,2022-01-28,370023.OF,1.9121
58,2022-02-28,370023.OF,1.9103
59,2022-03-01,370023.OF,1.9252
