,time,thscode,netAssetValue
0,2017-04-28,000978.OF,1.387
1,2017-05-31,000978.OF,1.305
2,2017-06-30,000978.OF,1.397
3,2017-07-31,000978.OF,1.471
4,2017-08-31,000978.OF,1.51
5,2017-09-29,000978.OF,1.518
6,2017-10-31,000978.OF,1.544
7,2017-11-30,000978.OF,1.506
8,2017-12-29,000978.OF,1.499
9,2018-01-31,000978.OF,1.533
10,2018-02-28,000978.OF,1.502
11,2018-03-30,000978.OF,1.493
12,2018-04-27,000978.OF,1.45
13,2018-05-31,000978.OF,1.439
14,2018-06-29,000978.OF,1.279
15,2018-07-31,000978.OF,1.292
16,2018-08-31,000978.OF,1.183
17,2018-09-28,000978.OF,1.157
18,2018-10-31,000978.OF,1.053
19,2018-11-30,000978.OF,1.065
20,2018-12-28,000978.OF,1.008
21,2019-01-31,000978.OF,1.038
22,2019-02-28,000978.OF,1.206
23,2019-03-29,000978.OF,1.336
24,2019-04-30,000978.OF,1.301
25,2019-05-31,000978.OF,1.209
26,2019-06-28,000978.OF,1.223
27,2019-07-31,000978.OF,1.222
28,2019-08-30,000978.OF,1.205
29,2019-09-30,000978.OF,1.21
30,2019-10-31,000978.OF,1.202
31,2019-11-29,000978.OF,1.189
32,2019-12-31,000978.OF,1.259
33,2020-01-23,000978.OF,1.272
34,2020-02-28,000978.OF,1.268
35,2020-03-31,000978.OF,1.174
36,2020-04-30,000978.OF,1.234
37,2020-05-29,000978.OF,1.234
38,2020-06-30,000978.OF,1.382
39,2020-07-31,000978.OF,1.599
40,2020-08-31,000978.OF,1.65
41,2020-09-30,000978.OF,1.57
42,2020-10-30,000978.OF,1.551
43,2020-11-30,000978.OF,1.589
44,2020-12-31,000978.OF,1.619
45,2021-01-29,000978.OF,1.641
46,2021-02-26,000978.OF,1.663
47,2021-03-31,000978.OF,1.687
48,2021-04-30,000978.OF,1.748
49,2021-05-31,000978.OF,1.804
50,2021-06-30,000978.OF,1.855
51,2021-07-30,000978.OF,1.911
52,2021-08-31,000978.OF,2.031
53,2021-09-30,000978.OF,2.002
54,2021-10-29,000978.OF,1.93
55,2021-11-30,000978.OF,1.937
56,2021-12-31,000978.OF,1.96
57,2022-01-28,000978.OF,1.83
58,2022-02-28,000978.OF,1.907
59,2022-03-01,000978.OF,1.914
