,time,thscode,netAssetValue
0,2017-04-28,160706.OF,0.9786
1,2017-05-31,160706.OF,0.9948
2,2017-06-30,160706.OF,1.0472
3,2017-07-31,160706.OF,1.0745
4,2017-08-31,160706.OF,1.0993
5,2017-09-29,160706.OF,1.1034
6,2017-10-31,160706.OF,1.1491
7,2017-11-30,160706.OF,1.1488
8,2017-12-29,160706.OF,1.1526
9,2018-01-31,160706.OF,1.1948
10,2018-02-28,160706.OF,1.1284
11,2018-03-30,160706.OF,1.0944
12,2018-04-27,160706.OF,1.0567
13,2018-05-31,160706.OF,1.0701
14,2018-06-29,160706.OF,0.9988
15,2018-07-31,160706.OF,1.0088
16,2018-08-31,160706.OF,0.9607
17,2018-09-28,160706.OF,0.9897
18,2018-10-31,160706.OF,0.9118
19,2018-11-30,160706.OF,0.917
20,2018-12-28,160706.OF,0.8728
21,2019-01-31,160706.OF,0.9242
22,2019-02-28,160706.OF,1.0513
23,2019-03-29,160706.OF,1.1043
24,2019-04-30,160706.OF,1.1156
25,2019-05-31,160706.OF,1.042
26,2019-06-28,160706.OF,1.1018
27,2019-07-31,160706.OF,1.1124
28,2019-08-30,160706.OF,1.1041
29,2019-09-30,160706.OF,1.1092
30,2019-10-31,160706.OF,1.1286
31,2019-11-29,160706.OF,1.1123
32,2019-12-31,160706.OF,1.1851
33,2020-01-23,160706.OF,1.159
34,2020-02-28,160706.OF,1.1415
35,2020-03-31,160706.OF,1.0699
36,2020-04-30,160706.OF,1.1003
37,2020-05-29,160706.OF,1.0907
38,2020-06-30,160706.OF,1.1765
39,2020-07-31,160706.OF,1.3265
40,2020-08-31,160706.OF,1.3589
41,2020-09-30,160706.OF,1.2961
42,2020-10-30,160706.OF,1.3248
43,2020-11-30,160706.OF,1.3941
44,2020-12-31,160706.OF,1.4574
45,2021-01-29,160706.OF,1.4917
46,2021-02-26,160706.OF,1.4873
47,2021-03-31,160706.OF,1.4108
48,2021-04-30,160706.OF,1.2326
49,2021-05-31,160706.OF,1.2813
50,2021-06-30,160706.OF,1.2647
51,2021-07-30,160706.OF,1.1765
52,2021-08-31,160706.OF,1.1779
53,2021-09-30,160706.OF,1.1923
54,2021-10-29,160706.OF,1.2026
55,2021-11-30,160706.OF,1.1846
56,2021-12-31,160706.OF,1.2098
57,2022-01-28,160706.OF,1.1218
58,2022-02-28,160706.OF,1.1255
59,2022-03-01,160706.OF,1.1344
