,time,thscode,netAssetValue
0,2017-04-28,000512.OF,1.734
1,2017-05-31,000512.OF,1.754
2,2017-06-30,000512.OF,1.799
3,2017-07-31,000512.OF,1.823
4,2017-08-31,000512.OF,1.855
5,2017-09-29,000512.OF,1.878
6,2017-10-31,000512.OF,1.973
7,2017-11-30,000512.OF,1.975
8,2017-12-29,000512.OF,1.996
9,2018-01-31,000512.OF,2.073
10,2018-02-28,000512.OF,2.016
11,2018-03-30,000512.OF,1.956
12,2018-04-27,000512.OF,1.942
13,2018-05-31,000512.OF,1.919
14,2018-06-29,000512.OF,1.77
15,2018-07-31,000512.OF,1.752
16,2018-08-31,000512.OF,1.743
17,2018-09-28,000512.OF,1.794
18,2018-10-31,000512.OF,1.624
19,2018-11-30,000512.OF,1.633
20,2018-12-28,000512.OF,1.609
21,2019-01-31,000512.OF,1.646
22,2019-02-28,000512.OF,1.758
23,2019-03-29,000512.OF,1.818
24,2019-04-30,000512.OF,1.8216
25,2019-05-31,000512.OF,1.706
26,2019-06-28,000512.OF,1.6032
27,2019-07-31,000512.OF,1.621
28,2019-08-30,000512.OF,1.6109
29,2019-09-30,000512.OF,1.4618
30,2019-10-31,000512.OF,1.4871
31,2019-11-29,000512.OF,1.4592
32,2019-12-31,000512.OF,1.4124
33,2020-01-23,000512.OF,1.3966
34,2020-02-28,000512.OF,1.3799
35,2020-03-31,000512.OF,1.2867
36,2020-04-30,000512.OF,1.3698
37,2020-05-29,000512.OF,1.3638
38,2020-06-30,000512.OF,1.3479
39,2020-07-31,000512.OF,1.5633
40,2020-08-31,000512.OF,1.6368
41,2020-09-30,000512.OF,1.593
42,2020-10-30,000512.OF,1.5615
43,2020-11-30,000512.OF,1.6068
44,2020-12-31,000512.OF,1.65
45,2021-01-29,000512.OF,1.7056
46,2021-02-26,000512.OF,1.6765
47,2021-03-31,000512.OF,1.6071
48,2021-04-30,000512.OF,1.6175
49,2021-05-31,000512.OF,1.6821
50,2021-06-30,000512.OF,1.6825
51,2021-07-30,000512.OF,1.5937
52,2021-08-31,000512.OF,1.5303
53,2021-09-30,000512.OF,1.5065
54,2021-10-29,000512.OF,1.5131
55,2021-11-30,000512.OF,1.4021
56,2021-12-31,000512.OF,1.4153
57,2022-01-28,000512.OF,1.3304
58,2022-02-28,000512.OF,1.3298
59,2022-03-01,000512.OF,1.337
