,time,thscode,netAssetValue
0,2017-04-28,160806.OF,1.266
1,2017-05-31,160806.OF,1.258
2,2017-06-30,160806.OF,1.325
3,2017-07-31,160806.OF,1.356
4,2017-08-31,160806.OF,1.392
5,2017-09-29,160806.OF,1.407
6,2017-10-31,160806.OF,1.45
7,2017-11-30,160806.OF,1.44
8,2017-12-29,160806.OF,1.446
9,2018-01-31,160806.OF,1.509
10,2018-02-28,160806.OF,1.43
11,2018-03-30,160806.OF,1.407
12,2018-04-27,160806.OF,1.357
13,2018-05-31,160806.OF,1.371
14,2018-06-29,160806.OF,1.276
15,2018-07-31,160806.OF,1.288
16,2018-08-31,160806.OF,1.225
17,2018-09-28,160806.OF,1.255
18,2018-10-31,160806.OF,1.151
19,2018-11-30,160806.OF,1.164
20,2018-12-28,160806.OF,1.112
21,2019-01-31,160806.OF,1.17
22,2019-02-28,160806.OF,1.332
23,2019-03-29,160806.OF,1.418
24,2019-04-30,160806.OF,1.423
25,2019-05-31,160806.OF,1.337
26,2019-06-28,160806.OF,1.342
27,2019-07-31,160806.OF,1.394
28,2019-08-30,160806.OF,1.4
29,2019-09-30,160806.OF,1.345
30,2019-10-31,160806.OF,1.365
31,2019-11-29,160806.OF,1.354
32,2019-12-31,160806.OF,1.45
33,2020-01-23,160806.OF,1.431
34,2020-02-28,160806.OF,1.432
35,2020-03-31,160806.OF,1.289
36,2020-04-30,160806.OF,1.367
37,2020-05-29,160806.OF,1.367
38,2020-06-30,160806.OF,1.412
39,2020-07-31,160806.OF,1.637
40,2020-08-31,160806.OF,1.691
41,2020-09-30,160806.OF,1.621
42,2020-10-30,160806.OF,1.65
43,2020-11-30,160806.OF,1.738
44,2020-12-31,160806.OF,1.691
45,2021-01-29,160806.OF,1.719
46,2021-02-26,160806.OF,1.721
47,2021-03-31,160806.OF,1.641
48,2021-04-30,160806.OF,1.686
49,2021-05-31,160806.OF,1.766
50,2021-06-30,160806.OF,1.777
51,2021-07-30,160806.OF,1.716
52,2021-08-31,160806.OF,1.761
53,2021-09-30,160806.OF,1.781
54,2021-10-29,160806.OF,1.792
55,2021-11-30,160806.OF,1.792
56,2021-12-31,160806.OF,1.834
57,2022-01-28,160806.OF,1.691
58,2022-02-28,160806.OF,1.709
59,2022-03-01,160806.OF,1.722
