,time,thscode,netAssetValue
0,2017-04-28,002387.OF,1.013
1,2017-05-31,002387.OF,1.038
2,2017-06-30,002387.OF,1.053
3,2017-07-31,002387.OF,1.128
4,2017-08-31,002387.OF,1.152
5,2017-09-29,002387.OF,1.169
6,2017-10-31,002387.OF,1.197
7,2017-11-30,002387.OF,1.229
8,2017-12-29,002387.OF,1.258
9,2018-01-31,002387.OF,1.328
10,2018-02-28,002387.OF,1.246
11,2018-04-27,002387.OF,1.196
12,2018-05-31,002387.OF,1.237
13,2018-06-29,002387.OF,1.145
14,2018-07-31,002387.OF,1.16
15,2018-08-31,002387.OF,1.112
16,2018-10-31,002387.OF,0.983
17,2018-11-30,002387.OF,1.026
18,2019-02-28,002387.OF,1.059
19,2019-03-29,002387.OF,1.101
20,2019-05-31,002387.OF,1.0294
21,2019-06-28,002387.OF,1.0937
22,2019-07-31,002387.OF,1.0816
23,2019-08-30,002387.OF,1.0487
24,2019-10-31,002387.OF,1.0793
25,2019-11-29,002387.OF,1.0637
26,2019-12-31,002387.OF,1.1346
27,2020-02-28,002387.OF,1.0772
28,2020-03-31,002387.OF,1.0116
29,2020-04-30,002387.OF,1.0789
30,2020-05-29,002387.OF,1.0913
31,2020-06-30,002387.OF,1.2096
32,2020-07-31,002387.OF,1.3147
33,2020-08-31,002387.OF,1.3387
34,2020-09-30,002387.OF,1.2724
35,2020-10-30,002387.OF,1.2953
36,2020-11-30,002387.OF,1.3474
37,2020-12-31,002387.OF,1.4336
38,2021-01-29,002387.OF,1.551
39,2021-02-26,002387.OF,1.4594
40,2021-03-31,002387.OF,1.3752
41,2021-04-30,002387.OF,1.4315
42,2021-05-31,002387.OF,1.4791
43,2021-06-30,002387.OF,1.5652
44,2021-07-30,002387.OF,1.4996
45,2021-08-31,002387.OF,1.5195
46,2021-09-30,002387.OF,1.4544
47,2021-10-29,002387.OF,1.4517
48,2021-11-30,002387.OF,1.426
49,2021-12-31,002387.OF,1.3312
50,2022-01-28,002387.OF,1.1916
51,2022-02-28,002387.OF,1.172
52,2022-03-01,002387.OF,1.1791
