,time,thscode,netAssetValue
0,2017-04-28,165310.OF,1.351
1,2017-05-31,165310.OF,1.37
2,2017-06-30,165310.OF,1.449
3,2017-07-31,165310.OF,1.511
4,2017-08-31,165310.OF,1.538
5,2017-09-29,165310.OF,1.556
6,2017-10-31,165310.OF,1.633
7,2017-11-30,165310.OF,1.623
8,2017-12-29,165310.OF,1.629
9,2018-01-31,165310.OF,1.7
10,2018-02-28,165310.OF,1.63
11,2018-03-30,165310.OF,1.581
12,2018-04-27,165310.OF,1.522
13,2018-05-31,165310.OF,1.548
14,2018-06-29,165310.OF,1.46
15,2018-07-31,165310.OF,1.496
16,2018-08-31,165310.OF,1.39
17,2018-09-28,165310.OF,1.428
18,2018-10-31,165310.OF,1.304
19,2018-11-30,165310.OF,1.301
20,2018-12-28,165310.OF,1.256
21,2019-01-31,165310.OF,1.288
22,2019-02-28,165310.OF,1.435
23,2019-03-29,165310.OF,1.506
24,2019-04-30,165310.OF,1.523
25,2019-05-31,165310.OF,1.424
26,2019-06-28,165310.OF,1.514
27,2019-07-31,165310.OF,1.535
28,2019-08-30,165310.OF,1.525
29,2019-09-30,165310.OF,1.557
30,2019-10-31,165310.OF,1.596
31,2019-11-29,165310.OF,1.581
32,2019-12-31,165310.OF,1.682
33,2020-01-23,165310.OF,1.631
34,2020-02-28,165310.OF,1.629
35,2020-03-31,165310.OF,1.542
36,2020-04-30,165310.OF,1.644
37,2020-05-29,165310.OF,0.9954
38,2020-06-30,165310.OF,1.0813
39,2020-07-31,165310.OF,1.2552
40,2020-08-31,165310.OF,1.3231
41,2020-09-30,165310.OF,1.2736
42,2020-10-30,165310.OF,1.28
43,2020-11-30,165310.OF,1.3387
44,2020-12-31,165310.OF,1.3948
45,2021-01-29,165310.OF,1.4197
46,2021-02-26,165310.OF,1.4259
47,2021-03-31,165310.OF,1.3656
48,2021-04-30,165310.OF,1.3972
49,2021-05-31,165310.OF,1.4448
50,2021-06-30,165310.OF,1.4567
51,2021-07-30,165310.OF,1.3657
52,2021-08-31,165310.OF,1.3931
53,2021-09-30,165310.OF,1.4023
54,2021-10-29,165310.OF,1.4033
55,2021-11-30,165310.OF,1.3832
56,2021-12-31,165310.OF,1.4144
57,2022-01-28,165310.OF,1.3067
58,2022-02-28,165310.OF,1.3147
59,2022-03-01,165310.OF,1.3256
