,time,thscode,netAssetValue
0,2017-04-28,162213.OF,1.2506
1,2017-05-31,162213.OF,1.2785
2,2017-06-30,162213.OF,1.3368
3,2017-07-31,162213.OF,1.3943
4,2017-08-31,162213.OF,1.4094
5,2017-09-29,162213.OF,1.4093
6,2017-10-31,162213.OF,1.469
7,2017-11-30,162213.OF,1.4846
8,2017-12-29,162213.OF,1.4844
9,2018-01-31,162213.OF,1.606
10,2018-02-28,162213.OF,1.4984
11,2018-03-30,162213.OF,1.4309
12,2018-04-27,162213.OF,1.3889
13,2018-05-31,162213.OF,1.4065
14,2018-06-29,162213.OF,1.3266
15,2018-07-31,162213.OF,1.341
16,2018-08-31,162213.OF,1.2819
17,2018-09-28,162213.OF,1.3243
18,2018-10-31,162213.OF,1.2078
19,2018-11-30,162213.OF,1.2064
20,2018-12-28,162213.OF,1.1496
21,2019-01-31,162213.OF,1.2242
22,2019-02-28,162213.OF,1.3803
23,2019-03-29,162213.OF,1.4761
24,2019-04-30,162213.OF,1.5135
25,2019-05-31,162213.OF,1.4108
26,2019-06-28,162213.OF,1.4962
27,2019-07-31,162213.OF,1.5564
28,2019-08-30,162213.OF,1.5476
29,2019-09-30,162213.OF,1.5553
30,2019-10-31,162213.OF,1.5786
31,2019-11-29,162213.OF,1.5643
32,2019-12-31,162213.OF,1.6605
33,2020-01-23,162213.OF,1.6451
34,2020-02-28,162213.OF,1.6173
35,2020-03-31,162213.OF,1.5362
36,2020-04-30,162213.OF,1.6259
37,2020-05-29,162213.OF,1.6181
38,2020-06-30,162213.OF,1.7794
39,2020-07-31,162213.OF,2.0452
40,2020-08-31,162213.OF,2.1156
41,2020-09-30,162213.OF,2.0372
42,2020-10-30,162213.OF,2.0852
43,2020-11-30,162213.OF,2.1907
44,2020-12-31,162213.OF,2.3221
45,2021-01-29,162213.OF,2.4162
46,2021-02-26,162213.OF,2.3953
47,2021-03-31,162213.OF,2.3072
48,2021-04-30,162213.OF,2.3758
49,2021-05-31,162213.OF,2.469
50,2021-06-30,162213.OF,2.4736
51,2021-07-30,162213.OF,2.2889
52,2021-08-31,162213.OF,2.3004
53,2021-09-30,162213.OF,2.3139
54,2021-10-29,162213.OF,2.3314
55,2021-11-30,162213.OF,2.2759
56,2021-12-31,162213.OF,2.3215
57,2022-01-28,162213.OF,2.1362
58,2022-02-28,162213.OF,2.1639
59,2022-03-01,162213.OF,2.1756
