,time,thscode,netAssetValue
0,2017-04-28,070030.OF,1.7966
1,2017-05-31,070030.OF,1.698
2,2017-06-30,070030.OF,1.7579
3,2017-07-31,070030.OF,1.7324
4,2017-08-31,070030.OF,1.7877
5,2017-09-29,070030.OF,1.8266
6,2017-10-31,070030.OF,1.7914
7,2017-11-30,070030.OF,1.685
8,2017-12-29,070030.OF,1.6617
9,2018-01-31,070030.OF,1.6074
10,2018-02-28,070030.OF,1.5988
11,2018-03-30,070030.OF,1.6675
12,2018-04-27,070030.OF,1.6046
13,2018-05-31,070030.OF,1.5468
14,2018-06-29,070030.OF,1.4044
15,2018-07-31,070030.OF,1.3743
16,2018-08-31,070030.OF,1.2728
17,2018-09-28,070030.OF,1.2444
18,2018-10-31,070030.OF,1.1132
19,2018-11-30,070030.OF,1.1512
20,2018-12-28,070030.OF,1.0978
21,2019-01-31,070030.OF,1.081
22,2019-02-28,070030.OF,1.3149
23,2019-03-29,070030.OF,1.4412
24,2019-04-30,070030.OF,1.3828
25,2019-05-31,070030.OF,1.2763
26,2019-06-28,070030.OF,1.2804
27,2019-07-31,070030.OF,1.2842
28,2019-08-30,070030.OF,1.2938
29,2019-09-30,070030.OF,1.3223
30,2019-10-31,070030.OF,1.3193
31,2019-11-29,070030.OF,1.3152
32,2019-12-31,070030.OF,1.4321
33,2020-01-23,070030.OF,1.5171
34,2020-02-28,070030.OF,1.5809
35,2020-03-31,070030.OF,1.4162
36,2020-04-30,070030.OF,1.5178
37,2020-05-29,070030.OF,1.5551
38,2020-06-30,070030.OF,1.714
39,2020-07-31,070030.OF,1.8948
40,2020-08-31,070030.OF,1.9168
41,2020-09-30,070030.OF,1.8009
42,2020-10-30,070030.OF,1.7943
43,2020-11-30,070030.OF,1.814
44,2020-12-31,070030.OF,1.8448
45,2021-01-29,070030.OF,1.8422
46,2021-02-26,070030.OF,1.8022
47,2021-03-31,070030.OF,1.7566
48,2021-04-30,070030.OF,1.8145
49,2021-05-31,070030.OF,1.912
50,2021-06-30,070030.OF,1.9805
51,2021-07-30,070030.OF,2.0104
52,2021-08-31,070030.OF,2.0575
53,2021-09-30,070030.OF,1.978
54,2021-10-29,070030.OF,2.0094
55,2021-11-30,070030.OF,2.1662
56,2021-12-31,070030.OF,2.1402
57,2022-01-28,070030.OF,1.879
58,2022-02-28,070030.OF,1.9547
59,2022-03-01,070030.OF,1.9499
