,time,thscode,netAssetValue
0,2017-04-28,001178.OF,1.213
1,2017-05-31,001178.OF,1.192
2,2017-06-30,001178.OF,1.258
3,2017-07-31,001178.OF,1.041
4,2017-08-31,001178.OF,1.056
5,2017-09-29,001178.OF,1.105
6,2017-10-31,001178.OF,1.154
7,2017-11-30,001178.OF,1.104
8,2017-12-29,001178.OF,1.136
9,2018-01-31,001178.OF,1.178
10,2018-02-28,001178.OF,1.14
11,2018-03-30,001178.OF,1.156
12,2018-04-27,001178.OF,1.121
13,2018-05-31,001178.OF,1.212
14,2018-06-29,001178.OF,1.124
15,2018-07-31,001178.OF,1.068
16,2018-08-31,001178.OF,0.991
17,2018-09-28,001178.OF,0.993
18,2018-10-31,001178.OF,0.91
19,2018-11-30,001178.OF,0.955
20,2018-12-28,001178.OF,0.923
21,2019-01-31,001178.OF,0.995
22,2019-02-28,001178.OF,1.25
23,2019-03-29,001178.OF,1.418
24,2019-04-30,001178.OF,1.381
25,2019-05-31,001178.OF,1.281
26,2019-06-28,001178.OF,1.331
27,2019-07-31,001178.OF,1.363
28,2019-08-30,001178.OF,1.373
29,2019-09-30,001178.OF,1.395
30,2019-10-31,001178.OF,1.397
31,2019-11-29,001178.OF,1.428
32,2019-12-31,001178.OF,1.577
33,2020-01-23,001178.OF,1.598
34,2020-02-28,001178.OF,1.64
35,2020-03-31,001178.OF,1.577
36,2020-04-30,001178.OF,1.625
37,2020-05-29,001178.OF,1.671
38,2020-06-30,001178.OF,1.811
39,2020-07-31,001178.OF,1.988
40,2020-08-31,001178.OF,2.005
41,2020-09-30,001178.OF,1.878
42,2020-10-30,001178.OF,1.852
43,2020-11-30,001178.OF,1.893
44,2020-12-31,001178.OF,1.564
45,2021-01-29,001178.OF,1.542
46,2021-02-26,001178.OF,1.527
47,2021-03-31,001178.OF,1.506
48,2021-04-30,001178.OF,1.551
49,2021-05-31,001178.OF,1.539
50,2021-06-30,001178.OF,1.498
51,2021-07-30,001178.OF,1.341
52,2021-08-31,001178.OF,1.357
53,2021-09-30,001178.OF,1.434
54,2021-10-29,001178.OF,1.345
55,2021-11-30,001178.OF,1.378
56,2021-12-31,001178.OF,1.518
57,2022-01-28,001178.OF,1.424
58,2022-02-28,001178.OF,1.402
59,2022-03-01,001178.OF,1.427
