,time,thscode,netAssetValue
0,2017-04-28,510880.OF,2.7226
1,2017-05-31,510880.OF,2.798
2,2017-06-30,510880.OF,2.9109
3,2017-07-31,510880.OF,3.0072
4,2017-08-31,510880.OF,3.0138
5,2017-09-29,510880.OF,3.0303
6,2017-10-31,510880.OF,3.1005
7,2017-11-30,510880.OF,3.0983
8,2017-12-29,510880.OF,3.104
9,2018-01-31,510880.OF,3.2248
10,2018-02-28,510880.OF,3.0549
11,2018-03-30,510880.OF,2.9231
12,2018-04-27,510880.OF,2.8077
13,2018-05-31,510880.OF,2.8788
14,2018-06-29,510880.OF,2.6921
15,2018-07-31,510880.OF,2.7853
16,2018-08-31,510880.OF,2.676
17,2018-09-28,510880.OF,2.8073
18,2018-10-31,510880.OF,2.6159
19,2018-11-30,510880.OF,2.5886
20,2018-12-28,510880.OF,2.5848
21,2019-01-31,510880.OF,2.5808
22,2019-02-28,510880.OF,2.8068
23,2019-03-29,510880.OF,2.9241
24,2019-04-30,510880.OF,2.8715
25,2019-05-31,510880.OF,2.7137
26,2019-06-28,510880.OF,2.79
27,2019-07-31,510880.OF,2.807
28,2019-08-30,510880.OF,2.7435
29,2019-09-30,510880.OF,2.7522
30,2019-10-31,510880.OF,2.7627
31,2019-11-29,510880.OF,2.7452
32,2019-12-31,510880.OF,2.8992
33,2020-01-23,510880.OF,2.66
34,2020-02-28,510880.OF,2.5529
35,2020-03-31,510880.OF,2.399
36,2020-04-30,510880.OF,2.4529
37,2020-05-29,510880.OF,2.3882
38,2020-06-30,510880.OF,2.4536
39,2020-07-31,510880.OF,2.6906
40,2020-08-31,510880.OF,2.787
41,2020-09-30,510880.OF,2.6728
42,2020-10-30,510880.OF,2.6818
43,2020-11-30,510880.OF,2.9156
44,2020-12-31,510880.OF,2.7369
45,2021-01-29,510880.OF,2.4899
46,2021-02-26,510880.OF,2.6334
47,2021-03-31,510880.OF,2.7455
48,2021-04-30,510880.OF,2.7537
49,2021-05-31,510880.OF,2.8206
50,2021-06-30,510880.OF,2.8563
51,2021-07-30,510880.OF,2.7975
52,2021-08-31,510880.OF,3.1243
53,2021-09-30,510880.OF,3.0919
54,2021-10-29,510880.OF,2.8381
55,2021-11-30,510880.OF,2.7846
56,2021-12-31,510880.OF,2.8794
57,2022-01-28,510880.OF,2.7366
58,2022-02-28,510880.OF,2.8767
59,2022-03-01,510880.OF,2.9072
