,time,thscode,netAssetValue
0,2017-04-28,160625.OF,1.138
1,2017-05-31,160625.OF,1.176
2,2017-06-30,160625.OF,1.222
3,2017-07-31,160625.OF,1.281
4,2017-08-31,160625.OF,1.359
5,2017-09-29,160625.OF,1.324
6,2017-10-31,160625.OF,1.33
7,2017-11-30,160625.OF,1.344
8,2017-12-29,160625.OF,1.276
9,2018-01-31,160625.OF,1.311
10,2018-02-28,160625.OF,1.188
11,2018-03-30,160625.OF,1.143
12,2018-04-27,160625.OF,1.112
13,2018-05-31,160625.OF,1.076
14,2018-06-29,160625.OF,0.995
15,2018-07-31,160625.OF,1.015
16,2018-08-31,160625.OF,0.986
17,2018-09-28,160625.OF,1.024
18,2018-10-31,160625.OF,1.008
19,2018-11-30,160625.OF,1.002
20,2018-12-28,160625.OF,0.923
21,2019-01-31,160625.OF,0.974
22,2019-02-28,160625.OF,1.204
23,2019-03-29,160625.OF,1.266
24,2019-04-30,160625.OF,1.244
25,2019-05-31,160625.OF,1.135
26,2019-06-28,160625.OF,1.235
27,2019-07-31,160625.OF,1.232
28,2019-08-30,160625.OF,1.189
29,2019-09-30,160625.OF,1.195
30,2019-10-31,160625.OF,1.185
31,2019-11-29,160625.OF,1.155
32,2019-12-31,160625.OF,1.287
33,2020-01-23,160625.OF,1.213
34,2020-02-28,160625.OF,1.188
35,2020-03-31,160625.OF,1.102
36,2020-04-30,160625.OF,1.144
37,2020-05-29,160625.OF,1.096
38,2020-06-30,160625.OF,1.198
39,2020-07-31,160625.OF,0.914
40,2020-08-31,160625.OF,0.941
41,2020-09-30,160625.OF,0.911
42,2020-10-30,160625.OF,0.885
43,2020-11-30,160625.OF,0.941
44,2020-12-31,160625.OF,0.933
45,2021-01-29,160625.OF,0.876
46,2021-02-26,160625.OF,0.868
47,2021-03-31,160625.OF,0.817
48,2021-04-30,160625.OF,0.802
49,2021-05-31,160625.OF,0.866
50,2021-06-30,160625.OF,0.831
51,2021-07-30,160625.OF,0.761
52,2021-08-31,160625.OF,0.814
53,2021-09-30,160625.OF,0.828
54,2021-10-29,160625.OF,0.808
55,2021-11-30,160625.OF,0.804
56,2021-12-31,160625.OF,0.846
57,2022-01-28,160625.OF,0.788
58,2022-02-28,160625.OF,0.76
59,2022-03-01,160625.OF,0.768
