,time,thscode,netAssetValue
0,2017-04-28,000729.OF,1.435
1,2017-05-31,000729.OF,1.363
2,2017-06-30,000729.OF,1.46
3,2017-07-31,000729.OF,1.46
4,2017-08-31,000729.OF,1.443
5,2017-09-29,000729.OF,1.488
6,2017-10-31,000729.OF,1.556
7,2017-11-30,000729.OF,1.441
8,2017-12-29,000729.OF,1.5
9,2018-01-31,000729.OF,1.495
10,2018-02-28,000729.OF,1.482
11,2018-03-30,000729.OF,1.518
12,2018-04-27,000729.OF,1.475
13,2018-05-31,000729.OF,1.444
14,2018-06-29,000729.OF,1.361
15,2018-07-31,000729.OF,1.341
16,2018-08-31,000729.OF,1.251
17,2018-09-28,000729.OF,1.208
18,2018-10-31,000729.OF,1.108
19,2018-11-30,000729.OF,1.124
20,2018-12-28,000729.OF,1.079
21,2019-01-31,000729.OF,1.084
22,2019-02-28,000729.OF,1.297
23,2019-03-29,000729.OF,1.387
24,2019-04-30,000729.OF,1.338
25,2019-05-31,000729.OF,1.237
26,2019-06-28,000729.OF,1.237
27,2019-07-31,000729.OF,1.251
28,2019-08-30,000729.OF,1.289
29,2019-09-30,000729.OF,1.323
30,2019-10-31,000729.OF,1.322
31,2019-11-29,000729.OF,1.308
32,2019-12-31,000729.OF,1.394
33,2020-01-23,000729.OF,1.497
34,2020-02-28,000729.OF,1.6
35,2020-03-31,000729.OF,1.431
36,2020-04-30,000729.OF,1.571
37,2020-05-29,000729.OF,1.655
38,2020-06-30,000729.OF,1.88
39,2020-07-31,000729.OF,2.128
40,2020-08-31,000729.OF,2.154
41,2020-09-30,000729.OF,2.102
42,2020-10-30,000729.OF,2.169
43,2020-11-30,000729.OF,2.277
44,2020-12-31,000729.OF,2.526
45,2021-01-29,000729.OF,2.551
46,2021-02-26,000729.OF,2.63
47,2021-03-31,000729.OF,2.482
48,2021-04-30,000729.OF,2.666
49,2021-05-31,000729.OF,2.853
50,2021-06-30,000729.OF,3.063
51,2021-07-30,000729.OF,3.21
52,2021-08-31,000729.OF,3.884
53,2021-09-30,000729.OF,3.739
54,2021-10-29,000729.OF,3.975
55,2021-11-30,000729.OF,4.221
56,2021-12-31,000729.OF,4.225
57,2022-01-28,000729.OF,3.576
58,2022-02-28,000729.OF,3.969
59,2022-03-01,000729.OF,4.002
