,time,thscode,netAssetValue
0,2017-04-28,580008.OF,1.583
1,2017-05-31,580008.OF,1.502
2,2017-06-30,580008.OF,1.596
3,2017-07-31,580008.OF,1.637
4,2017-08-31,580008.OF,1.717
5,2017-09-29,580008.OF,1.753
6,2017-10-31,580008.OF,1.811
7,2017-11-30,580008.OF,1.765
8,2017-12-29,580008.OF,1.759
9,2018-01-31,580008.OF,1.701
10,2018-02-28,580008.OF,1.757
11,2018-03-30,580008.OF,1.766
12,2018-04-27,580008.OF,1.655
13,2018-05-31,580008.OF,1.663
14,2018-06-29,580008.OF,1.574
15,2018-07-31,580008.OF,1.551
16,2018-08-31,580008.OF,1.477
17,2018-09-28,580008.OF,1.546
18,2018-10-31,580008.OF,1.401
19,2018-11-30,580008.OF,1.414
20,2018-12-28,580008.OF,1.328
21,2019-01-31,580008.OF,1.447
22,2019-02-28,580008.OF,1.612
23,2019-03-29,580008.OF,1.725
24,2019-04-30,580008.OF,1.854
25,2019-05-31,580008.OF,1.802
26,2019-06-28,580008.OF,1.897
27,2019-07-31,580008.OF,2.018
28,2019-08-30,580008.OF,2.097
29,2019-09-30,580008.OF,1.989
30,2019-10-31,580008.OF,1.991
31,2019-11-29,580008.OF,1.929
32,2019-12-31,580008.OF,2.086
33,2020-01-23,580008.OF,2.102
34,2020-02-28,580008.OF,2.184
35,2020-03-31,580008.OF,2.045
36,2020-04-30,580008.OF,2.187
37,2020-05-29,580008.OF,2.2302
38,2020-06-30,580008.OF,2.4298
39,2020-07-31,580008.OF,2.867
40,2020-08-31,580008.OF,3.024
41,2020-09-30,580008.OF,2.905
42,2020-10-30,580008.OF,3.03
43,2020-11-30,580008.OF,3.1232
44,2020-12-31,580008.OF,3.4479
45,2021-01-29,580008.OF,3.4643
46,2021-02-26,580008.OF,3.3103
47,2021-03-31,580008.OF,3.0955
48,2021-04-30,580008.OF,3.309
49,2021-05-31,580008.OF,3.5626
50,2021-06-30,580008.OF,3.7585
51,2021-07-30,580008.OF,3.7462
52,2021-08-31,580008.OF,3.9266
53,2021-09-30,580008.OF,3.5618
54,2021-10-29,580008.OF,3.6946
55,2021-11-30,580008.OF,3.7593
56,2021-12-31,580008.OF,3.7459
57,2022-01-28,580008.OF,3.3701
58,2022-02-28,580008.OF,3.4232
59,2022-03-01,580008.OF,3.4327
