,time,thscode,netAssetValue
0,2017-04-28,519686.OF,1.119
1,2017-05-31,519686.OF,1.16
2,2017-06-30,519686.OF,1.209
3,2017-07-31,519686.OF,1.258
4,2017-08-31,519686.OF,1.281
5,2017-09-29,519686.OF,1.26
6,2017-10-31,519686.OF,1.313
7,2017-11-30,519686.OF,1.333
8,2017-12-29,519686.OF,1.327
9,2018-01-31,519686.OF,1.408
10,2018-02-28,519686.OF,1.315
11,2018-03-30,519686.OF,1.262
12,2018-04-27,519686.OF,1.227
13,2018-05-31,519686.OF,1.23
14,2018-06-29,519686.OF,1.161
15,2018-07-31,519686.OF,1.204
16,2018-08-31,519686.OF,1.175
17,2018-09-28,519686.OF,1.224
18,2018-10-31,519686.OF,1.148
19,2018-11-30,519686.OF,1.137
20,2018-12-28,519686.OF,1.085
21,2019-01-31,519686.OF,1.142
22,2019-02-28,519686.OF,1.262
23,2019-03-29,519686.OF,1.307
24,2019-04-30,519686.OF,1.336
25,2019-05-31,519686.OF,1.244
26,2019-06-28,519686.OF,1.315
27,2019-07-31,519686.OF,1.324
28,2019-08-30,519686.OF,1.28
29,2019-09-30,519686.OF,1.286
30,2019-10-31,519686.OF,1.296
31,2019-11-29,519686.OF,1.285
32,2019-12-31,519686.OF,1.356
33,2020-01-23,519686.OF,1.315
34,2020-02-28,519686.OF,1.278
35,2020-03-31,519686.OF,1.206
36,2020-04-30,519686.OF,1.254
37,2020-05-29,519686.OF,1.222
38,2020-06-30,519686.OF,1.273
39,2020-07-31,519686.OF,1.438
40,2020-08-31,519686.OF,1.509
41,2020-09-30,519686.OF,1.469
42,2020-10-30,519686.OF,1.502
43,2020-11-30,519686.OF,1.63
44,2020-12-31,519686.OF,1.631
45,2021-01-29,519686.OF,1.645
46,2021-02-26,519686.OF,1.701
47,2021-03-31,519686.OF,1.654
48,2021-04-30,519686.OF,1.64
49,2021-05-31,519686.OF,1.694
50,2021-06-30,519686.OF,1.65
51,2021-07-30,519686.OF,1.548
52,2021-08-31,519686.OF,1.622
53,2021-09-30,519686.OF,1.64
54,2021-10-29,519686.OF,1.656
55,2021-11-30,519686.OF,1.611
56,2021-12-31,519686.OF,1.665
57,2022-01-28,519686.OF,1.606
58,2022-02-28,519686.OF,1.638
59,2022-03-01,519686.OF,1.651
