,time,thscode,netAssetValue
0,2017-04-28,002334.OF,1.1916
1,2017-05-31,002334.OF,1.2158
2,2017-06-30,002334.OF,1.2536
3,2017-07-31,002334.OF,1.2665
4,2017-08-31,002334.OF,1.3005
5,2017-09-29,002334.OF,1.3213
6,2017-10-31,002334.OF,1.3732
7,2017-11-30,002334.OF,1.3697
8,2017-12-29,002334.OF,1.3492
9,2018-01-31,002334.OF,1.4095
10,2018-02-28,002334.OF,1.359
11,2018-03-30,002334.OF,1.3457
12,2018-04-27,002334.OF,1.3116
13,2018-05-31,002334.OF,1.3339
14,2018-06-29,002334.OF,1.2196
15,2018-07-31,002334.OF,1.2423
16,2018-08-31,002334.OF,1.1849
17,2018-09-28,002334.OF,1.2229
18,2018-10-31,002334.OF,1.1477
19,2018-11-30,002334.OF,1.1578
20,2018-12-28,002334.OF,1.1388
21,2019-01-31,002334.OF,1.1679
22,2019-02-28,002334.OF,1.2733
23,2019-03-29,002334.OF,1.2934
24,2019-04-30,002334.OF,1.3056
25,2019-05-31,002334.OF,1.242
26,2019-06-28,002334.OF,1.2782
27,2019-07-31,002334.OF,1.2952
28,2019-08-30,002334.OF,1.2758
29,2019-09-30,002334.OF,1.278
30,2019-10-31,002334.OF,1.2879
31,2019-11-29,002334.OF,1.2958
32,2019-12-31,002334.OF,1.3627
33,2020-01-23,002334.OF,1.322
34,2020-02-28,002334.OF,1.2792
35,2020-03-31,002334.OF,1.2374
36,2020-04-30,002334.OF,1.2578
37,2020-05-29,002334.OF,1.2566
38,2020-06-30,002334.OF,1.3091
39,2020-07-31,002334.OF,1.4214
40,2020-08-31,002334.OF,1.478
41,2020-09-30,002334.OF,1.4045
42,2020-10-30,002334.OF,1.4095
43,2020-11-30,002334.OF,1.4597
44,2020-12-31,002334.OF,1.4821
45,2021-01-29,002334.OF,1.4997
46,2021-02-26,002334.OF,1.5374
47,2021-03-31,002334.OF,1.5294
48,2021-04-30,002334.OF,1.5179
49,2021-05-31,002334.OF,1.549
50,2021-06-30,002334.OF,1.5647
51,2021-07-30,002334.OF,1.4643
52,2021-08-31,002334.OF,1.5415
53,2021-09-30,002334.OF,1.5398
54,2021-10-29,002334.OF,1.4563
55,2021-11-30,002334.OF,1.4516
56,2021-12-31,002334.OF,1.5717
57,2022-01-28,002334.OF,1.4887
58,2022-02-28,002334.OF,1.4995
59,2022-03-01,002334.OF,1.5062
