,time,thscode,netAssetValue
0,2017-04-28,004348.OF,1.5261
1,2017-05-31,004348.OF,1.4378
2,2017-06-30,004348.OF,1.5157
3,2017-07-31,004348.OF,1.5552
4,2017-08-31,004348.OF,1.5957
5,2017-09-29,004348.OF,1.6262
6,2017-10-31,004348.OF,1.6153
7,2017-11-30,004348.OF,1.5455
8,2017-12-29,004348.OF,1.5434
9,2018-01-31,004348.OF,1.5278
10,2018-02-28,004348.OF,1.4864
11,2018-03-30,004348.OF,1.5067
12,2018-04-27,004348.OF,1.4476
13,2018-05-31,004348.OF,1.4263
14,2018-06-29,004348.OF,1.3044
15,2018-07-31,004348.OF,1.3004
16,2018-08-31,004348.OF,1.2133
17,2018-09-28,004348.OF,1.2111
18,2018-10-31,004348.OF,1.0848
19,2018-11-30,004348.OF,1.1136
20,2018-12-28,004348.OF,1.0645
21,2019-01-31,004348.OF,1.0665
22,2019-02-28,004348.OF,1.2695
23,2019-03-29,004348.OF,1.3891
24,2019-04-30,004348.OF,1.332
25,2019-05-31,004348.OF,1.2407
26,2019-06-28,004348.OF,1.2529
27,2019-07-31,004348.OF,1.2462
28,2019-08-30,004348.OF,1.2433
29,2019-09-30,004348.OF,1.2563
30,2019-10-31,004348.OF,1.2505
31,2019-11-29,004348.OF,1.2451
32,2019-12-31,004348.OF,1.3378
33,2020-01-23,004348.OF,1.3639
34,2020-02-28,004348.OF,1.3785
35,2020-03-31,004348.OF,1.2776
36,2020-04-30,004348.OF,1.3538
37,2020-05-29,004348.OF,1.3691
38,2020-06-30,004348.OF,1.4897
39,2020-07-31,004348.OF,1.6831
40,2020-08-31,004348.OF,1.708
41,2020-09-30,004348.OF,1.5929
42,2020-10-30,004348.OF,1.5748
43,2020-11-30,004348.OF,1.6283
44,2020-12-31,004348.OF,1.6444
45,2021-01-29,004348.OF,1.6366
46,2021-02-26,004348.OF,1.6412
47,2021-03-31,004348.OF,1.6151
48,2021-04-30,004348.OF,1.6738
49,2021-05-31,004348.OF,1.7383
50,2021-06-30,004348.OF,1.7648
51,2021-07-30,004348.OF,1.7631
52,2021-08-31,004348.OF,1.8838
53,2021-09-30,004348.OF,1.8463
54,2021-10-29,004348.OF,1.8262
55,2021-11-30,004348.OF,1.8842
56,2021-12-31,004348.OF,1.908
57,2022-01-28,004348.OF,1.7164
58,2022-02-28,004348.OF,1.7836
59,2022-03-01,004348.OF,1.7885
