,time,thscode,netAssetValue
0,2017-04-28,000711.OF,1.362
1,2017-05-31,000711.OF,1.362
2,2017-06-30,000711.OF,1.447
3,2017-07-31,000711.OF,1.354
4,2017-08-31,000711.OF,1.354
5,2017-09-29,000711.OF,1.384
6,2017-10-31,000711.OF,1.49
7,2017-11-30,000711.OF,1.397
8,2017-12-29,000711.OF,1.49
9,2018-01-31,000711.OF,1.469
10,2018-02-28,000711.OF,1.442
11,2018-03-30,000711.OF,1.605
12,2018-04-27,000711.OF,1.624
13,2018-05-31,000711.OF,1.715
14,2018-06-29,000711.OF,1.644
15,2018-07-31,000711.OF,1.556
16,2018-08-31,000711.OF,1.454
17,2018-09-28,000711.OF,1.428
18,2018-10-31,000711.OF,1.279
19,2018-11-30,000711.OF,1.34
20,2018-12-28,000711.OF,1.196
21,2019-01-31,000711.OF,1.193
22,2019-02-28,000711.OF,1.407
23,2019-03-29,000711.OF,1.593
24,2019-04-30,000711.OF,1.579
25,2019-05-31,000711.OF,1.524
26,2019-06-28,000711.OF,1.605
27,2019-07-31,000711.OF,1.612
28,2019-08-30,000711.OF,1.751
29,2019-09-30,000711.OF,1.761
30,2019-10-31,000711.OF,1.824
31,2019-11-29,000711.OF,1.753
32,2019-12-31,000711.OF,1.822
33,2020-01-23,000711.OF,1.915
34,2020-02-28,000711.OF,1.902
35,2020-03-31,000711.OF,1.93
36,2020-04-30,000711.OF,2.096
37,2020-05-29,000711.OF,2.265
38,2020-06-30,000711.OF,2.646
39,2020-07-31,000711.OF,3.017
40,2020-08-31,000711.OF,3.055
41,2020-09-30,000711.OF,2.865
42,2020-10-30,000711.OF,2.94
43,2020-11-30,000711.OF,2.679
44,2020-12-31,000711.OF,3.001
45,2021-01-29,000711.OF,3.104
46,2021-02-26,000711.OF,3.062
47,2021-03-31,000711.OF,3.103
48,2021-04-30,000711.OF,3.493
49,2021-05-31,000711.OF,3.613
50,2021-06-30,000711.OF,3.697
51,2021-07-30,000711.OF,3.332
52,2021-08-31,000711.OF,3.054
53,2021-09-30,000711.OF,3.386
54,2021-10-29,000711.OF,3.086
55,2021-11-30,000711.OF,3.086
56,2021-12-31,000711.OF,2.88
57,2022-01-28,000711.OF,2.369
58,2022-02-28,000711.OF,2.487
59,2022-03-01,000711.OF,2.511
