,time,thscode,netAssetValue
0,2017-04-28,512000.OF,0.9462
1,2017-05-31,512000.OF,0.9401
2,2017-06-30,512000.OF,0.9593
3,2017-07-31,512000.OF,0.9999
4,2017-08-31,512000.OF,1.0683
5,2017-09-29,512000.OF,1.0512
6,2017-10-31,512000.OF,0.9798
7,2017-11-30,512000.OF,0.9857
8,2017-12-29,512000.OF,0.9039
9,2018-01-31,512000.OF,0.9702
10,2018-02-28,512000.OF,0.8589
11,2018-03-30,512000.OF,0.8428
12,2018-04-27,512000.OF,0.8321
13,2018-05-31,512000.OF,0.7872
14,2018-06-29,512000.OF,0.7138
15,2018-07-31,512000.OF,0.7155
16,2018-08-31,512000.OF,0.6845
17,2018-09-28,512000.OF,0.6941
18,2018-10-31,512000.OF,0.7156
19,2018-11-30,512000.OF,0.7337
20,2018-12-28,512000.OF,0.6834
21,2019-01-31,512000.OF,0.7368
22,2019-02-28,512000.OF,0.955
23,2019-03-29,512000.OF,1.0142
24,2019-04-30,512000.OF,0.9572
25,2019-05-31,512000.OF,0.8556
26,2019-06-28,512000.OF,0.9421
27,2019-07-31,512000.OF,0.9179
28,2019-08-30,512000.OF,0.8786
29,2019-09-30,512000.OF,0.894
30,2019-10-31,512000.OF,0.8758
31,2019-11-29,512000.OF,0.8548
32,2019-12-31,512000.OF,0.9911
33,2020-01-23,512000.OF,0.9437
34,2020-02-28,512000.OF,0.9388
35,2020-03-31,512000.OF,0.8803
36,2020-04-30,512000.OF,0.901
37,2020-05-29,512000.OF,0.8616
38,2020-06-30,512000.OF,0.9649
39,2020-07-31,512000.OF,1.1856
40,2020-08-31,512000.OF,1.203
41,2020-09-30,512000.OF,1.1529
42,2020-10-30,512000.OF,1.0987
43,2020-11-30,512000.OF,1.1665
44,2020-12-31,512000.OF,1.1685
45,2021-01-29,512000.OF,1.1062
46,2021-02-26,512000.OF,1.0496
47,2021-03-31,512000.OF,0.9915
48,2021-04-30,512000.OF,0.9868
49,2021-05-31,512000.OF,1.0951
50,2021-06-30,512000.OF,1.0614
51,2021-07-30,512000.OF,0.984
52,2021-08-31,512000.OF,1.0823
53,2021-09-30,512000.OF,1.1073
54,2021-10-29,512000.OF,1.0635
55,2021-11-30,512000.OF,1.0611
56,2021-12-31,512000.OF,1.1258
57,2022-01-28,512000.OF,1.0312
58,2022-02-28,512000.OF,0.9774
59,2022-03-01,512000.OF,0.9863
