,time,thscode,netAssetValue
0,2017-04-28,002980.OF,0.986
1,2017-05-31,002980.OF,0.949
2,2017-06-30,002980.OF,1.005
3,2017-07-31,002980.OF,0.988
4,2017-08-31,002980.OF,1.023
5,2017-09-29,002980.OF,1.057
6,2017-10-31,002980.OF,1.09
7,2017-11-30,002980.OF,0.994
8,2017-12-29,002980.OF,0.998
9,2018-01-31,002980.OF,0.921
10,2018-02-28,002980.OF,0.979
11,2018-03-30,002980.OF,1.02
12,2018-04-27,002980.OF,0.963
13,2018-05-31,002980.OF,1.008
14,2018-06-29,002980.OF,0.963
15,2018-07-31,002980.OF,0.943
16,2018-08-31,002980.OF,0.908
17,2018-09-28,002980.OF,0.879
18,2018-10-31,002980.OF,0.801
19,2018-11-30,002980.OF,0.844
20,2018-12-28,002980.OF,0.808
21,2019-01-31,002980.OF,0.83
22,2019-02-28,002980.OF,1.005
23,2019-03-29,002980.OF,1.092
24,2019-04-30,002980.OF,1.057
25,2019-05-31,002980.OF,0.996
26,2019-06-28,002980.OF,1.039
27,2019-07-31,002980.OF,1.109
28,2019-08-30,002980.OF,1.17
29,2019-09-30,002980.OF,1.206
30,2019-10-31,002980.OF,1.222
31,2019-11-29,002980.OF,1.242
32,2019-12-31,002980.OF,1.34
33,2020-01-23,002980.OF,1.462
34,2020-02-28,002980.OF,1.651
35,2020-03-31,002980.OF,1.517
36,2020-04-30,002980.OF,1.684
37,2020-05-29,002980.OF,1.737
38,2020-06-30,002980.OF,1.984
39,2020-07-31,002980.OF,2.252
40,2020-08-31,002980.OF,2.196
41,2020-09-30,002980.OF,2.155
42,2020-10-30,002980.OF,2.249
43,2020-11-30,002980.OF,2.189
44,2020-12-31,002980.OF,2.496
45,2021-01-29,002980.OF,2.513
46,2021-02-26,002980.OF,2.376
47,2021-03-31,002980.OF,2.263
48,2021-04-30,002980.OF,2.521
49,2021-05-31,002980.OF,2.67
50,2021-06-30,002980.OF,2.895
51,2021-07-30,002980.OF,2.849
52,2021-08-31,002980.OF,2.729
53,2021-09-30,002980.OF,2.775
54,2021-10-29,002980.OF,2.844
55,2021-11-30,002980.OF,2.91
56,2021-12-31,002980.OF,2.84
57,2022-01-28,002980.OF,2.556
58,2022-02-28,002980.OF,2.528
59,2022-03-01,002980.OF,2.523
