,time,thscode,netAssetValue
0,2017-04-28,159908.OF,1.2945
1,2017-05-31,159908.OF,1.2791
2,2017-06-30,159908.OF,1.3925
3,2017-07-31,159908.OF,1.4228
4,2017-08-31,159908.OF,1.4401
5,2017-09-29,159908.OF,1.4686
6,2017-10-31,159908.OF,1.5357
7,2017-11-30,159908.OF,1.5192
8,2017-12-29,159908.OF,1.5451
9,2018-01-31,159908.OF,1.6505
10,2018-02-28,159908.OF,1.5454
11,2018-03-30,159908.OF,1.486
12,2018-04-27,159908.OF,1.4152
13,2018-05-31,159908.OF,1.4411
14,2018-06-29,159908.OF,1.3234
15,2018-07-31,159908.OF,1.3124
16,2018-08-31,159908.OF,1.2317
17,2018-09-28,159908.OF,1.2469
18,2018-10-31,159908.OF,1.1435
19,2018-11-30,159908.OF,1.1607
20,2018-12-28,159908.OF,1.0821
21,2019-01-31,159908.OF,1.0603
22,2019-02-28,159908.OF,1.3204
23,2019-03-29,159908.OF,1.4547
24,2019-04-30,159908.OF,1.3961
25,2019-05-31,159908.OF,1.2794
26,2019-06-28,159908.OF,1.3065
27,2019-07-31,159908.OF,1.3576
28,2019-08-30,159908.OF,1.391
29,2019-09-30,159908.OF,1.4042
30,2019-10-31,159908.OF,1.4416
31,2019-11-29,159908.OF,1.4342
32,2019-12-31,159908.OF,1.5451
33,2020-01-23,159908.OF,1.6531
34,2020-02-28,159908.OF,1.773
35,2020-03-31,159908.OF,1.605
36,2020-04-30,159908.OF,1.7725
37,2020-05-29,159908.OF,1.7919
38,2020-06-30,159908.OF,2.0953
39,2020-07-31,159908.OF,2.4
40,2020-08-31,159908.OF,2.3661
41,2020-09-30,159908.OF,2.2481
42,2020-10-30,159908.OF,2.3203
43,2020-11-30,159908.OF,2.3019
44,2020-12-31,159908.OF,2.5977
45,2021-01-29,159908.OF,2.7429
46,2021-02-26,159908.OF,2.5603
47,2021-03-31,159908.OF,2.4306
48,2021-04-30,159908.OF,2.7333
49,2021-05-31,159908.OF,2.9278
50,2021-06-30,159908.OF,3.0862
51,2021-07-30,159908.OF,3.064
52,2021-08-31,159908.OF,2.8709
53,2021-09-30,159908.OF,2.9012
54,2021-10-29,159908.OF,2.9931
55,2021-11-30,159908.OF,3.1259
56,2021-12-31,159908.OF,2.9785
57,2022-01-28,159908.OF,2.6124
58,2022-02-28,159908.OF,2.586
59,2022-03-01,159908.OF,2.59
