,time,thscode,netAssetValue
0,2017-04-28,510560.OF,1.2937
1,2017-05-31,510560.OF,1.2185
2,2017-06-30,510560.OF,1.2885
3,2017-07-31,510560.OF,1.3233
4,2017-08-31,510560.OF,1.3611
5,2017-09-29,510560.OF,1.3907
6,2017-10-31,510560.OF,1.384
7,2017-11-30,510560.OF,1.3271
8,2017-12-29,510560.OF,1.3235
9,2018-01-31,510560.OF,1.3097
10,2018-02-28,510560.OF,1.2752
11,2018-03-30,510560.OF,1.2954
12,2018-04-27,510560.OF,1.2434
13,2018-05-31,510560.OF,1.2224
14,2018-06-29,510560.OF,1.1149
15,2018-07-31,510560.OF,1.1105
16,2018-08-31,510560.OF,1.0328
17,2018-09-28,510560.OF,1.0289
18,2018-10-31,510560.OF,0.9158
19,2018-11-30,510560.OF,0.9379
20,2018-12-28,510560.OF,0.8922
21,2019-01-31,510560.OF,0.8938
22,2019-02-28,510560.OF,1.0745
23,2019-03-29,510560.OF,1.1873
24,2019-04-30,510560.OF,1.1312
25,2019-05-31,510560.OF,1.052
26,2019-06-28,510560.OF,1.0611
27,2019-07-31,510560.OF,1.0537
28,2019-08-30,510560.OF,1.0503
29,2019-09-30,510560.OF,1.0612
30,2019-10-31,510560.OF,1.0557
31,2019-11-29,510560.OF,1.0504
32,2019-12-31,510560.OF,1.1282
33,2020-01-23,510560.OF,1.1516
34,2020-02-28,510560.OF,1.1677
35,2020-03-31,510560.OF,1.0798
36,2020-04-30,510560.OF,1.1464
37,2020-05-29,510560.OF,1.1598
38,2020-06-30,510560.OF,1.2611
39,2020-07-31,510560.OF,1.4184
40,2020-08-31,510560.OF,1.4378
41,2020-09-30,510560.OF,1.3362
42,2020-10-30,510560.OF,1.3204
43,2020-11-30,510560.OF,1.3656
44,2020-12-31,510560.OF,1.3757
45,2021-01-29,510560.OF,1.3732
46,2021-02-26,510560.OF,1.3802
47,2021-03-31,510560.OF,1.3604
48,2021-04-30,510560.OF,1.4154
49,2021-05-31,510560.OF,1.4753
50,2021-06-30,510560.OF,1.4994
51,2021-07-30,510560.OF,1.4957
52,2021-08-31,510560.OF,1.6019
53,2021-09-30,510560.OF,1.5655
54,2021-10-29,510560.OF,1.5476
55,2021-11-30,510560.OF,1.5985
56,2021-12-31,510560.OF,1.6188
57,2022-01-28,510560.OF,1.4482
58,2022-02-28,510560.OF,1.5071
59,2022-03-01,510560.OF,1.5116
