,time,thscode,netAssetValue
0,2017-04-28,004191.OF,0.9694
1,2017-05-31,004191.OF,0.9763
2,2017-06-30,004191.OF,1.0419
3,2017-07-31,004191.OF,1.0725
4,2017-08-31,004191.OF,1.0989
5,2017-09-29,004191.OF,1.1141
6,2017-10-31,004191.OF,1.1667
7,2017-11-30,004191.OF,1.1621
8,2017-12-29,004191.OF,1.1754
9,2018-01-31,004191.OF,1.2391
10,2018-02-28,004191.OF,1.1718
11,2018-03-30,004191.OF,1.1253
12,2018-04-27,004191.OF,1.093
13,2018-05-31,004191.OF,1.1161
14,2018-06-29,004191.OF,1.0539
15,2018-07-31,004191.OF,1.0585
16,2018-08-31,004191.OF,1.0009
17,2018-09-28,004191.OF,1.0344
18,2018-10-31,004191.OF,0.9491
19,2018-11-30,004191.OF,0.9527
20,2018-12-28,004191.OF,0.9107
21,2019-01-31,004191.OF,0.9674
22,2019-02-28,004191.OF,1.0892
23,2019-03-29,004191.OF,1.1617
24,2019-04-30,004191.OF,1.19
25,2019-05-31,004191.OF,1.1144
26,2019-06-28,004191.OF,1.1705
27,2019-07-31,004191.OF,1.2024
28,2019-08-30,004191.OF,1.19
29,2019-09-30,004191.OF,1.1927
30,2019-10-31,004191.OF,1.221
31,2019-11-29,004191.OF,1.2065
32,2019-12-31,004191.OF,1.2749
33,2020-01-23,004191.OF,1.2511
34,2020-02-28,004191.OF,1.2343
35,2020-03-31,004191.OF,1.1789
36,2020-04-30,004191.OF,1.2459
37,2020-05-29,004191.OF,1.2423
38,2020-06-30,004191.OF,1.3676
39,2020-07-31,004191.OF,1.5758
40,2020-08-31,004191.OF,1.651
41,2020-09-30,004191.OF,1.5971
42,2020-10-30,004191.OF,1.6499
43,2020-11-30,004191.OF,1.7248
44,2020-12-31,004191.OF,1.8094
45,2021-01-29,004191.OF,1.855
46,2021-02-26,004191.OF,1.8067
47,2021-03-31,004191.OF,1.728
48,2021-04-30,004191.OF,1.7769
49,2021-05-31,004191.OF,1.8361
50,2021-06-30,004191.OF,1.8197
51,2021-07-30,004191.OF,1.6747
52,2021-08-31,004191.OF,1.7191
53,2021-09-30,004191.OF,1.7374
54,2021-10-29,004191.OF,1.737
55,2021-11-30,004191.OF,1.7241
56,2021-12-31,004191.OF,1.7251
57,2022-01-28,004191.OF,1.5976
58,2022-02-28,004191.OF,1.6214
59,2022-03-01,004191.OF,1.6367
