,time,thscode,netAssetValue
0,2017-04-28,001291.OF,0.959
1,2017-05-31,001291.OF,0.908
2,2017-06-30,001291.OF,0.938
3,2017-07-31,001291.OF,0.938
4,2017-08-31,001291.OF,0.956
5,2017-09-29,001291.OF,0.962
6,2017-10-31,001291.OF,0.959
7,2017-11-30,001291.OF,0.926
8,2017-12-29,001291.OF,0.928
9,2018-01-31,001291.OF,0.966
10,2018-02-28,001291.OF,0.919
11,2018-03-30,001291.OF,0.895
12,2018-04-27,001291.OF,0.857
13,2018-05-31,001291.OF,0.859
14,2018-06-29,001291.OF,0.796
15,2018-07-31,001291.OF,0.8
16,2018-08-31,001291.OF,0.749
17,2018-09-28,001291.OF,0.76
18,2018-10-31,001291.OF,0.7
19,2018-11-30,001291.OF,0.702
20,2018-12-28,001291.OF,0.675
21,2019-01-31,001291.OF,0.695
22,2019-02-28,001291.OF,0.782
23,2019-03-29,001291.OF,0.837
24,2019-04-30,001291.OF,0.832
25,2019-05-31,001291.OF,0.78
26,2019-06-28,001291.OF,0.811
27,2019-07-31,001291.OF,0.821
28,2019-08-30,001291.OF,0.818
29,2019-09-30,001291.OF,0.821
30,2019-10-31,001291.OF,0.835
31,2019-11-29,001291.OF,0.82
32,2019-12-31,001291.OF,0.873
33,2020-01-23,001291.OF,0.874
34,2020-02-28,001291.OF,0.88
35,2020-03-31,001291.OF,0.818
36,2020-04-30,001291.OF,0.887
37,2020-05-29,001291.OF,0.917
38,2020-06-30,001291.OF,1.022
39,2020-07-31,001291.OF,1.169
40,2020-08-31,001291.OF,1.204
41,2020-09-30,001291.OF,1.153
42,2020-10-30,001291.OF,1.194
43,2020-11-30,001291.OF,1.223
44,2020-12-31,001291.OF,1.354
45,2021-01-29,001291.OF,1.429
46,2021-02-26,001291.OF,1.369
47,2021-03-31,001291.OF,1.303
48,2021-04-30,001291.OF,1.377
49,2021-05-31,001291.OF,1.453
50,2021-06-30,001291.OF,1.491
51,2021-07-30,001291.OF,1.502
52,2021-08-31,001291.OF,1.541
53,2021-09-30,001291.OF,1.502
54,2021-10-29,001291.OF,1.54
55,2021-11-30,001291.OF,1.535
56,2021-12-31,001291.OF,1.49
57,2022-01-28,001291.OF,1.326
58,2022-02-28,001291.OF,1.351
59,2022-03-01,001291.OF,1.352
