,time,thscode,netAssetValue
0,2017-04-28,512510.OF,1.2641
1,2017-05-31,512510.OF,1.1897
2,2017-06-30,512510.OF,1.2562
3,2017-07-31,512510.OF,1.2908
4,2017-08-31,512510.OF,1.329
5,2017-09-29,512510.OF,1.3602
6,2017-10-31,512510.OF,1.3548
7,2017-11-30,512510.OF,1.2987
8,2017-12-29,512510.OF,1.2967
9,2018-01-31,512510.OF,1.2851
10,2018-02-28,512510.OF,1.2517
11,2018-03-30,512510.OF,1.2702
12,2018-04-27,512510.OF,1.2205
13,2018-05-31,512510.OF,1.2035
14,2018-06-29,512510.OF,1.0974
15,2018-07-31,512510.OF,1.0951
16,2018-08-31,512510.OF,1.0182
17,2018-09-28,512510.OF,1.0167
18,2018-10-31,512510.OF,0.9062
19,2018-11-30,512510.OF,0.9308
20,2018-12-28,512510.OF,0.8857
21,2019-01-31,512510.OF,0.8882
22,2019-02-28,512510.OF,1.0676
23,2019-03-29,512510.OF,1.1788
24,2019-04-30,512510.OF,1.1294
25,2019-05-31,512510.OF,1.0504
26,2019-06-28,512510.OF,1.0614
27,2019-07-31,512510.OF,1.0681
28,2019-08-30,512510.OF,1.0711
29,2019-09-30,512510.OF,1.0858
30,2019-10-31,512510.OF,1.0824
31,2019-11-29,512510.OF,1.0812
32,2019-12-31,512510.OF,1.1644
33,2020-01-23,512510.OF,1.1904
34,2020-02-28,512510.OF,1.2144
35,2020-03-31,512510.OF,1.123
36,2020-04-30,512510.OF,1.195
37,2020-05-29,512510.OF,1.2128
38,2020-06-30,512510.OF,1.3269
39,2020-07-31,512510.OF,1.5313
40,2020-08-31,512510.OF,1.5679
41,2020-09-30,512510.OF,1.4648
42,2020-10-30,512510.OF,1.4495
43,2020-11-30,512510.OF,1.5051
44,2020-12-31,512510.OF,1.5254
45,2021-01-29,512510.OF,1.5239
46,2021-02-26,512510.OF,1.5311
47,2021-03-31,512510.OF,1.5114
48,2021-04-30,512510.OF,1.5763
49,2021-05-31,512510.OF,1.6471
50,2021-06-30,512510.OF,1.6867
51,2021-07-30,512510.OF,1.6928
52,2021-08-31,512510.OF,1.826
53,2021-09-30,512510.OF,1.7933
54,2021-10-29,512510.OF,1.7755
55,2021-11-30,512510.OF,1.8434
56,2021-12-31,512510.OF,1.8732
57,2022-01-28,512510.OF,1.6792
58,2022-02-28,512510.OF,1.7491
59,2022-03-01,512510.OF,1.7545
