,time,thscode,netAssetValue
0,2017-04-28,000176.OF,1.1271
1,2017-05-31,000176.OF,1.1308
2,2017-06-30,000176.OF,1.2052
3,2017-07-31,000176.OF,1.2494
4,2017-08-31,000176.OF,1.2754
5,2017-09-29,000176.OF,1.2765
6,2017-10-31,000176.OF,1.3319
7,2017-11-30,000176.OF,1.3193
8,2017-12-29,000176.OF,1.3606
9,2018-01-31,000176.OF,1.4393
10,2018-02-28,000176.OF,1.359
11,2018-03-30,000176.OF,1.3053
12,2018-04-27,000176.OF,1.2612
13,2018-05-31,000176.OF,1.2802
14,2018-06-29,000176.OF,1.2102
15,2018-07-31,000176.OF,1.2317
16,2018-08-31,000176.OF,1.1643
17,2018-09-28,000176.OF,1.1987
18,2018-10-31,000176.OF,1.1019
19,2018-11-30,000176.OF,1.1021
20,2018-12-28,000176.OF,1.0601
21,2019-01-31,000176.OF,1.1217
22,2019-02-28,000176.OF,1.2546
23,2019-03-29,000176.OF,1.3357
24,2019-04-30,000176.OF,1.3549
25,2019-05-31,000176.OF,1.268
26,2019-06-28,000176.OF,1.3395
27,2019-07-31,000176.OF,1.37
28,2019-08-30,000176.OF,1.3655
29,2019-09-30,000176.OF,1.3765
30,2019-10-31,000176.OF,1.4145
31,2019-11-29,000176.OF,1.3939
32,2019-12-31,000176.OF,1.4834
33,2020-01-23,000176.OF,1.4628
34,2020-02-28,000176.OF,1.4396
35,2020-03-31,000176.OF,1.3531
36,2020-04-30,000176.OF,1.4363
37,2020-05-29,000176.OF,1.4229
38,2020-06-30,000176.OF,1.5494
39,2020-07-31,000176.OF,1.7862
40,2020-08-31,000176.OF,1.8513
41,2020-09-30,000176.OF,1.764
42,2020-10-30,000176.OF,1.7892
43,2020-11-30,000176.OF,1.8678
44,2020-12-31,000176.OF,1.966
45,2021-01-29,000176.OF,2.0457
46,2021-02-26,000176.OF,2.0436
47,2021-03-31,000176.OF,1.955
48,2021-04-30,000176.OF,2.0072
49,2021-05-31,000176.OF,2.081
50,2021-06-30,000176.OF,2.0486
51,2021-07-30,000176.OF,1.9103
52,2021-08-31,000176.OF,1.9092
53,2021-09-30,000176.OF,1.9087
54,2021-10-29,000176.OF,1.9099
55,2021-11-30,000176.OF,1.8764
56,2021-12-31,000176.OF,1.8901
57,2022-01-28,000176.OF,1.7299
58,2022-02-28,000176.OF,1.7576
59,2022-03-01,000176.OF,1.7697
