,time,thscode,netAssetValue
0,2017-04-28,000893.OF,0.764
1,2017-05-31,000893.OF,0.733
2,2017-06-30,000893.OF,0.733
3,2017-07-31,000893.OF,0.715
4,2017-08-31,000893.OF,0.733
5,2017-09-29,000893.OF,0.755
6,2017-10-31,000893.OF,0.756
7,2017-11-30,000893.OF,0.719
8,2017-12-29,000893.OF,0.725
9,2018-01-31,000893.OF,0.728
10,2018-02-28,000893.OF,0.694
11,2018-03-30,000893.OF,0.695
12,2018-04-27,000893.OF,0.663
13,2018-05-31,000893.OF,0.653
14,2018-06-29,000893.OF,0.603
15,2018-07-31,000893.OF,0.597
16,2018-08-31,000893.OF,0.557
17,2018-09-28,000893.OF,0.548
18,2018-10-31,000893.OF,0.481
19,2018-11-30,000893.OF,0.496
20,2018-12-28,000893.OF,0.475
21,2019-01-31,000893.OF,0.486
22,2019-02-28,000893.OF,0.524
23,2019-03-29,000893.OF,0.551
24,2019-04-30,000893.OF,0.542
25,2019-05-31,000893.OF,0.528
26,2019-06-28,000893.OF,0.547
27,2019-07-31,000893.OF,0.563
28,2019-08-30,000893.OF,0.571
29,2019-09-30,000893.OF,0.591
30,2019-10-31,000893.OF,0.597
31,2019-11-29,000893.OF,0.6
32,2019-12-31,000893.OF,0.636
33,2020-01-23,000893.OF,0.626
34,2020-02-28,000893.OF,0.629
35,2020-03-31,000893.OF,0.606
36,2020-04-30,000893.OF,0.626
37,2020-05-29,000893.OF,0.621
38,2020-06-30,000893.OF,0.651
39,2020-07-31,000893.OF,0.738
40,2020-08-31,000893.OF,0.79
41,2020-09-30,000893.OF,0.758
42,2020-10-30,000893.OF,0.773
43,2020-11-30,000893.OF,0.83
44,2020-12-31,000893.OF,0.82
45,2021-01-29,000893.OF,0.806
46,2021-02-26,000893.OF,0.862
47,2021-03-31,000893.OF,0.88
48,2021-04-30,000893.OF,0.876
49,2021-05-31,000893.OF,0.894
50,2021-06-30,000893.OF,0.869
51,2021-07-30,000893.OF,0.842
52,2021-08-31,000893.OF,0.901
53,2021-09-30,000893.OF,0.926
54,2021-10-29,000893.OF,0.91
55,2021-11-30,000893.OF,0.92
56,2021-12-31,000893.OF,0.967
57,2022-01-28,000893.OF,0.953
58,2022-02-28,000893.OF,0.959
59,2022-03-01,000893.OF,0.964
