,time,thscode,netAssetValue
0,2017-04-28,159913.OF,1.533
1,2017-05-31,159913.OF,1.531
2,2017-06-30,159913.OF,1.669
3,2017-07-31,159913.OF,1.679
4,2017-08-31,159913.OF,1.697
5,2017-09-29,159913.OF,1.734
6,2017-10-31,159913.OF,1.866
7,2017-11-30,159913.OF,1.83
8,2017-12-29,159913.OF,1.893
9,2018-01-31,159913.OF,2.037
10,2018-02-28,159913.OF,1.907
11,2018-03-30,159913.OF,1.826
12,2018-04-27,159913.OF,1.739
13,2018-05-31,159913.OF,1.791
14,2018-06-29,159913.OF,1.671
15,2018-07-31,159913.OF,1.642
16,2018-08-31,159913.OF,1.51
17,2018-09-28,159913.OF,1.525
18,2018-10-31,159913.OF,1.373
19,2018-11-30,159913.OF,1.408
20,2018-12-28,159913.OF,1.348
21,2019-01-31,159913.OF,1.456
22,2019-02-28,159913.OF,1.685
23,2019-03-29,159913.OF,1.858
24,2019-04-30,159913.OF,1.889
25,2019-05-31,159913.OF,1.776
26,2019-06-28,159913.OF,1.853
27,2019-07-31,159913.OF,1.885
28,2019-08-30,159913.OF,1.877
29,2019-09-30,159913.OF,1.866
30,2019-10-31,159913.OF,1.902
31,2019-11-29,159913.OF,1.893
32,2019-12-31,159913.OF,2.077
33,2020-01-23,159913.OF,2.014
34,2020-02-28,159913.OF,1.962
35,2020-03-31,159913.OF,1.775
36,2020-04-30,159913.OF,1.871
37,2020-05-29,159913.OF,1.885
38,2020-06-30,159913.OF,2.015
39,2020-07-31,159913.OF,2.252
40,2020-08-31,159913.OF,2.315
41,2020-09-30,159913.OF,2.199
42,2020-10-30,159913.OF,2.26
43,2020-11-30,159913.OF,2.467
44,2020-12-31,159913.OF,2.499
45,2021-01-29,159913.OF,2.527
46,2021-02-26,159913.OF,2.61
47,2021-03-31,159913.OF,2.532
48,2021-04-30,159913.OF,2.535
49,2021-05-31,159913.OF,2.534
50,2021-06-30,159913.OF,2.413
51,2021-07-30,159913.OF,2.228
52,2021-08-31,159913.OF,2.304
53,2021-09-30,159913.OF,2.291
54,2021-10-29,159913.OF,2.219
55,2021-11-30,159913.OF,2.21
56,2021-12-31,159913.OF,2.324
57,2022-01-28,159913.OF,2.213
58,2022-02-28,159913.OF,2.19
59,2022-03-01,159913.OF,2.212
